base_model,correction,dataset,n,role,domain,rmse,mae,bias_observed_minus_pred,r2,spearman
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_arxiv_val_loss,0.7774127037067345,0.6575576210347924,-0.18150700138301126,0.005550096231919155,0.2485744735637445
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_freelaw_val_loss,0.7320850795918336,0.6110534526515785,0.01540252857637174,0.013291587377702418,0.14352612153810937
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pubmed_central_val_loss,0.7779655123515827,0.695746213505561,-0.10844242590578203,0.1343892582499413,0.3968485351338979
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_wikipedia_en_val_loss,0.5362845393231743,0.4489032025798418,0.012326960206654407,0.036583296046693414,0.21392051956969554
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_dm_mathematics_val_loss,1.5430988452368863,1.4595480788613475,-0.13148900980100497,-0.012698247420857012,0.008652580682078276
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_github_val_loss,0.7827347855256043,0.6498504889036735,-0.15919509638400892,0.2781570975013571,0.6138168059052413
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_stackexchange_val_loss,0.6056544639544421,0.5093676707553988,-0.09770678503806676,0.16813248476700704,0.48591568436713195
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_gutenberg_pg_19_val_loss,0.44553408774490244,0.3733711460558257,-0.019560771954621647,0.013849879976120416,0.15040770199130235
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pile_cc_val_loss,0.32103140628721183,0.2608705937854347,0.006942605795941831,-0.003344544320872167,0.07527466239414052
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_ubuntu_irc_val_loss,1.0090009030197047,0.9234746945908875,-0.055695924638366284,-0.023364229385499424,0.045961604486152434
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_hackernews_val_loss,0.33801222453644036,0.2870935498511186,-0.009829711941641922,-0.010254721945738066,0.0814660105287251
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pubmed_abstracts_val_loss,0.5148396976460783,0.41451845425544287,-0.04326250964895278,0.185063482583381,0.3958056763561455
B1_Q_proxy,C2_mixture_conditioned,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_uspto_backgrounds_val_loss,0.4822387843817978,0.40748993434901976,-0.02962639298968994,0.10620110322778276,0.28075432021057445
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_arxiv_val_loss,0.6893272929422217,0.5617994174260195,-0.18150700138301126,-0.46301996860004935,-0.36582527466239406
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_freelaw_val_loss,0.7004370259946556,0.5714630668821331,0.015402528576371838,-0.18232628787404415,-0.10362854772259096
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pubmed_central_val_loss,0.6789781420836947,0.5790371192676147,-0.10844242590578196,-0.4249613905712164,-0.2388768883039597
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_wikipedia_en_val_loss,0.525703626417566,0.43869977750498185,0.012326960206654304,-0.10236813963484126,-0.01661349851224536
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_dm_mathematics_val_loss,1.1819788306796177,1.0205817420003622,-0.13148900980100503,-1.3670843726922044,-0.6485644598306247
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_github_val_loss,0.6877712791926285,0.574411689478906,-0.15919509638400908,-0.004679852037207333,0.47651064316777286
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_stackexchange_val_loss,0.5633670344270093,0.4716100340446299,-0.09770678503806676,-0.025531924700552322,0.35475223163195235
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_gutenberg_pg_19_val_loss,0.42318166470232177,0.3522646123903029,-0.019560771954621668,-0.20891834604938708,-0.519350108720531
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pile_cc_val_loss,0.32190630983484014,0.2628089774453041,0.006942605795942053,-0.052149836270715566,-0.2574781128404669
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_ubuntu_irc_val_loss,0.9051865790549242,0.7837099504357141,-0.055695924638366215,-0.6597459425437813,-0.4867103456168459
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_hackernews_val_loss,0.33231451571415327,0.2793157447443252,-0.009829711941641762,-0.16386754240122436,-0.2854679274433508
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pubmed_abstracts_val_loss,0.5140602574744685,0.41335825734541465,-0.04326250964895289,0.11685428151814248,0.3072041657129777
B1_Q_proxy,C2_mixture_conditioned,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_uspto_backgrounds_val_loss,0.4480483996866172,0.37230831810598103,-0.029626392989689658,-0.07437945287197212,0.04823972877088578
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_arxiv_val_loss,0.6128938202414134,0.5694489875748079,-0.5694489875748079,-33.125477369159995,-0.6783882783882783
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_freelaw_val_loss,1.0154444098460238,0.9899714162181963,-0.9899714162181963,-52.717566192156305,-0.14885531135531135
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pubmed_central_val_loss,0.6300528697434271,0.5930366882100511,-0.5930366882100511,-143.5618498273292,-0.37619047619047613
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_wikipedia_en_val_loss,1.0537456341404532,1.0392852806972523,-1.0392852806972523,-43.35611472274406,-0.0944139194139194
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_dm_mathematics_val_loss,0.747826408217028,0.6032597250794838,0.05711211626123052,-5.328460018728323,-0.5908424908424907
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_github_val_loss,0.27915331413710176,0.21184000422980032,-0.06330557072886402,-4.408749577444938,0.1683150183150183
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_stackexchange_val_loss,0.6838891219787374,0.6582325271367226,-0.6582325271367226,-27.021200690404015,0.1628205128205128
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_gutenberg_pg_19_val_loss,1.0217464218072982,0.978953659185091,-0.978953659185091,-16.827818661366354,-0.4975274725274725
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pile_cc_val_loss,0.9554915844234383,0.9497702532767796,-0.9497702532767796,-88.91575947404151,-0.3141483516483516
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_ubuntu_irc_val_loss,0.945486650300117,0.6027001036627,-0.5739359041428216,-4.0004145682293935,-0.4548076923076923
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_hackernews_val_loss,0.6308394919744064,0.5959232769816789,-0.5959232769816789,-9.266587525609456,-0.09597069597069595
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pubmed_abstracts_val_loss,0.6953163962342689,0.6817077237885361,-0.6817077237885361,-36.802205625715615,0.2889652014652014
B1_Q_proxy,C2_mixture_conditioned,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_uspto_backgrounds_val_loss,0.48148978832718564,0.4502346623384558,-0.4502346623384558,-10.750685632028528,-0.10888278388278388
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_arxiv_val_loss,0.6545722375464449,0.5496058887931948,0.20346017179084583,-3.582930961357855,-0.5632200460829494
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_freelaw_val_loss,0.6779276268005725,0.5499855414024077,-0.5122845308060966,-3.842949106748544,-0.3209965437788018
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_central_val_loss,0.709164525691965,0.6050720848399181,0.3674504413272121,-7.050685943233551,-0.41292242703533033
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,0.8880743611610035,0.8402044791966382,-0.8402044791966382,-13.855684071569074,-0.3187000456958149
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,1.3841086359665153,1.1377542956194808,0.5930494632629757,-9.685474136437524,-0.5821812596006144
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,2.024538176291108,1.9580213033810587,1.9580213033810587,-54.11317605967697,0.09715821812596005
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,0.3692361760603658,0.30865887577185086,0.10541450956759885,-2.813695734125529,-0.0007680583724916138
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,1.5093702749328226,1.4744078372176483,-1.4744078372176483,-48.81440664170733,-0.5093605990783411
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pile_cc_val_loss,1.4306557690472617,1.412490732473076,-1.412490732473076,-45.302855494605375,-0.15701804915514594
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_ubuntu_irc_val_loss,0.5802261517964825,0.46803874223603675,0.08017178508612344,-2.5063515913076047,-0.24054339477726575
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_hackernews_val_loss,1.4285267900832077,1.4098320602544614,-1.4098320602544614,-68.2390153848504,-0.39756144393241166
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_abstracts_val_loss,0.6070297705425164,0.547449535752628,-0.5440969540585621,-6.983787392355269,0.3155721966205838
B1_Q_proxy,C2_mixture_conditioned,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_uspto_backgrounds_val_loss,0.4567353794033801,0.3584211981446616,-0.3349763588816972,-3.155267016356741,-0.09624731480285535
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_arxiv_val_loss,0.8645136357018681,0.7829206201963744,0.5811128064929414,-12.054034262996577,-0.5108966973886329
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_freelaw_val_loss,0.5051678381971807,0.3972998115767036,-0.2528586324542896,-2.769082066583534,-0.37821620583717364
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_central_val_loss,1.0240591020595642,0.9134728349594873,0.7955720410372836,-24.152509115151567,-0.34610215053763443
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,0.6717029811835373,0.6121401886429803,-0.6111517802648221,-9.398589512003317,-0.3657834101382489
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,1.6778433511147786,1.4442878857407788,0.9662060292435015,-25.957786448478423,-0.581221198156682
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,2.8056418731593507,2.7518457979484903,2.7518457979484903,-166.34903917872796,-0.10234254992319508
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,0.6212090298946332,0.5237680787768177,0.5047079908301321,-15.027238352393159,-0.07248550890389606
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,1.439362461392245,1.4024083112238326,-1.4024083112238326,-55.01552662889872,-0.45506912442396313
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pile_cc_val_loss,1.3351038975515561,1.317392642006179,-1.317392642006179,-45.63512195833491,-0.13388056835637482
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_ubuntu_irc_val_loss,0.7990096710231853,0.6768866255181941,0.5283592677013221,-8.70594325434509,-0.21474432058382717
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_hackernews_val_loss,1.3563055371963193,1.3364625898926226,-1.3364625898926226,-69.71690046551517,-0.3487423195084486
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_abstracts_val_loss,0.3916635110815601,0.32056261948235015,-0.29034927596456794,-3.1495820318591488,0.2907066052227343
B1_Q_proxy,C2_mixture_conditioned,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_uspto_backgrounds_val_loss,0.3094166040735494,0.23786965225939913,-0.0487355158793941,-1.44045704352727,-0.11777836453000179
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_arxiv_val_loss,0.7129392778743538,0.5594345099145699,1.8561541192951836e-16,0.5056008885738776,0.789059728373445
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_freelaw_val_loss,0.4894662354664851,0.4242939748996435,3.885780586188048e-16,0.6098882422160785,0.8220947452821552
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_pubmed_central_val_loss,0.5744430396598831,0.49182468756963404,1.0859368959614812e-15,0.5456676009027523,0.8018468510030785
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_wikipedia_en_val_loss,0.2957174124383381,0.24422929484401118,1.3149203947904198e-15,0.687359679258568,0.8686310703985992
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_dm_mathematics_val_loss,1.1766483607382658,1.0865452652051055,2.896988204881268e-16,0.4111320453625159,0.7516281070827753
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_github_val_loss,0.6959256489513821,0.5596196669978348,-3.677613769070831e-16,0.5654624972769378,0.8305741343942047
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_stackexchange_val_loss,0.5127183743709756,0.4134013979606629,7.112366251504909e-16,0.5629640560356344,0.8247158099300762
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_gutenberg_pg_19_val_loss,0.24885592641566506,0.19211376055171425,7.424616477180734e-16,0.672859270564943,0.8745165746844278
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_pile_cc_val_loss,0.1598271586897805,0.12909648887642897,-3.7643499428696714e-16,0.7512019960612765,0.8901779634588756
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_ubuntu_irc_val_loss,0.6814269452482322,0.6074614858408743,-6.123573870198129e-16,0.560297721066626,0.7929011133713278
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_hackernews_val_loss,0.20050799934613364,0.15952099362464967,-9.367506770274758e-17,0.6569601810656746,0.8392391330781291
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_pubmed_abstracts_val_loss,0.30365431862681264,0.22848509143568102,-2.3245294578089215e-16,0.7302380590031246,0.9169177223881622
M1_Q_proxy,C0_none,A4_A5_train_1m,512,base_fit,metric/the_pile_uspto_backgrounds_val_loss,0.3894668348855635,0.34975842685101977,3.3480163086352377e-16,0.4617355315983718,0.7332288877158649
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_arxiv_val_loss,0.5736311333570985,0.4860573601898528,-0.1712517179251723,0.45856656355955183,0.7384341382467382
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_freelaw_val_loss,0.49110567979978326,0.427759062974401,-0.027266339222801323,0.5559666055115307,0.7530799382009612
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_pubmed_central_val_loss,0.5424961976475002,0.47139151330734497,-0.054492728448836215,0.5790840873508252,0.8257560368505377
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_wikipedia_en_val_loss,0.30045234148304006,0.25063067338898165,0.01001872815045846,0.6976048619583599,0.8737196726939801
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_dm_mathematics_val_loss,1.170797592803984,1.0723260871602585,-0.05633192486923063,0.4170165747520388,0.7547314888990615
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_github_val_loss,0.6134796534420465,0.501554844420788,-0.1486462337119047,0.5565815614469155,0.8334530212863354
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_stackexchange_val_loss,0.4484426122880001,0.37212658010106164,-0.0995804494821797,0.543944111351764,0.8116538395513847
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_gutenberg_pg_19_val_loss,0.2682221943953394,0.21241969268952213,-0.01962566762268988,0.6425868068304508,0.8826304646372166
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_pile_cc_val_loss,0.16174236465340197,0.12733843005741957,-0.0009833735431051364,0.7453154339497474,0.894631208514534
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_ubuntu_irc_val_loss,0.6532527739280094,0.5781902573797912,-0.04056351752540177,0.5710470608816293,0.7628576333257037
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_hackernews_val_loss,0.20055834251962895,0.16559370130954038,-0.01585289392306259,0.6443297516574786,0.8355852311741816
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_pubmed_abstracts_val_loss,0.2759729995457446,0.21400494687357022,-0.011135254110340043,0.765839889833836,0.9211890592812999
M1_Q_proxy,C0_none,A6_A7_test_1m,256,external_retrospective_evaluation,metric/the_pile_uspto_backgrounds_val_loss,0.37872606525722036,0.33690870412794754,-0.02121058263381359,0.4487280004538734,0.6958006694895856
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_arxiv_val_loss,1.8197504671481826,1.7648511537985019,-1.7648511537985019,-9.195839367304156,0.7535455767910275
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_freelaw_val_loss,1.4354733467504779,1.3703129354965813,-1.3703129354965813,-3.9658022540228393,0.745499542229343
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_pubmed_central_val_loss,1.7576011676472942,1.7183234343672078,-1.7183234343672078,-8.548434538924358,0.8453235866330968
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_wikipedia_en_val_loss,1.3702698417552055,1.3422921901210831,-1.3422921901210831,-6.489570376265457,0.8750486381322956
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_dm_mathematics_val_loss,1.5299855712223147,1.395275156260369,-1.3573680173219356,-2.9661488730696055,0.7396257724879833
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_github_val_loss,2.6340695581946463,2.5882509193537295,-2.5882509193537295,-13.736491547408638,0.8352154383154038
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_stackexchange_val_loss,1.7639546064173297,1.722737584693111,-1.722737584693111,-9.054052137068918,0.8109321355001143
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_gutenberg_pg_19_val_loss,1.0112932179025607,0.9884854910433336,-0.9884854910433336,-5.903947376692554,0.8858606088349736
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_pile_cc_val_loss,1.0781120338485102,1.0658862398023223,-1.0658862398023223,-10.801749713823284,0.88587920576791
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_ubuntu_irc_val_loss,2.0264522116780195,1.96701491651645,-1.96701491651645,-7.318368134073687,0.7577463378347445
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_hackernews_val_loss,1.0089467008190731,0.992196907509703,-0.992196907509703,-9.728558708616339,0.8308301384756235
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_pubmed_abstracts_val_loss,1.3798397652420789,1.3533986397638356,-1.3533986397638356,-5.362995589376554,0.9181498912794689
M1_Q_proxy,C0_none,A8_A9_test_60m,256,external_retrospective_evaluation,metric/the_pile_uspto_backgrounds_val_loss,1.4321744023375167,1.3976237780277931,-1.3976237780277931,-9.977403991352338,0.6715459773403524
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_arxiv_val_loss,3.22265661962013,3.2116622699070536,-3.2116622699070536,-942.4878603032165,0.8449633699633698
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_freelaw_val_loss,3.3684315591566483,3.363918961787391,-3.363918961787391,-590.0979821230529,0.6890567765567766
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pubmed_central_val_loss,3.3846052320075235,3.371471302050934,-3.371471302050934,-4170.725765753674,0.7817765567765567
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_wikipedia_en_val_loss,3.3118542580808223,3.309330940135859,-3.309330940135859,-437.15155297152734,0.7723443223443223
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_dm_mathematics_val_loss,2.630063162977787,2.585753833788954,-2.585753833788954,-77.2760321318824,0.6696428571428571
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_github_val_loss,4.427205543788046,4.419948201199544,-4.419948201199544,-1359.4126734419797,0.6818223443223442
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_stackexchange_val_loss,3.5322640592153505,3.528656637238754,-3.528656637238754,-746.5180325013602,0.7321886446886445
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_gutenberg_pg_19_val_loss,2.682292998549589,2.6758351711990924,-2.6758351711990924,-121.86392608270565,0.5828296703296703
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pile_cc_val_loss,2.69567825378637,2.693730683549709,-2.693730683549709,-714.6788691543734,0.8597985347985347
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_ubuntu_irc_val_loss,4.086473132032063,4.043551793547288,-4.043551793547288,-92.40981349762319,0.652106227106227
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_hackernews_val_loss,2.3164095877169864,2.3103082255710943,-2.3103082255710943,-137.426447964494,0.5578754578754578
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pubmed_abstracts_val_loss,3.014721816069184,3.007853273345897,-3.007853273345897,-709.6351521486046,0.6462912087912087
M1_Q_proxy,C0_none,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_uspto_backgrounds_val_loss,2.82647866746318,2.8234689450484813,-2.8234689450484813,-403.9304816464717,0.48040293040293036
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_arxiv_val_loss,3.377705777108717,3.342261013213073,-3.342261013213073,-121.03145377641877,0.6634024577572966
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_freelaw_val_loss,3.4557981430423133,3.4297890237071655,-3.4297890237071655,-124.8461616346897,0.7241743471582182
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_central_val_loss,3.4599592817229365,3.4377802339599053,-3.4377802339599053,-190.63765816688195,0.6858198924731184
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,3.8830653020053463,3.87132188127722,-3.87132188127722,-283.01637436440046,0.3920264984447767
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,2.7776970562445533,2.712590180317208,-2.710971836139709,-42.03513778981437,0.6406009984639017
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,3.676206195642791,3.643429773127034,-3.643429773127034,-180.7202072217418,0.5903897849462366
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,3.586025793080073,3.56872958594538,-3.56872958594538,-358.71982192319024,0.5126069581657311
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,3.5927713763154148,3.582395917671552,-3.582395917671552,-281.2425842648563,0.5168970814132104
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pile_cc_val_loss,3.8059719010372763,3.7971392951249845,-3.7971392951249845,-326.69410522021406,0.16690668202764977
M1_Q_proxy,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_ubuntu_irc_val_loss,4.449425562641232,4.429869455533529,-4.429869455533529,-205.19054869522554,0.480270737327189
