base_model,correction,dataset,role,n,domain,rmse,mae,bias_observed_minus_pred,r2,spearman
ilr_ridge_qproxy,C0_none,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_ubuntu_irc_val_loss,4.988217010704047,4.941677168815854,-4.941677168815854,-377.2895584936978,0.8441921586648449
ilr_ridge_qproxy,C0_none,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_hackernews_val_loss,3.9945248149788366,3.9856051164408326,-3.9856051164408326,-612.3924053809018,0.26334485407066055
ilr_ridge_qproxy,C0_none,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_pubmed_abstracts_val_loss,3.980198422539344,3.9590249319682083,-3.9590249319682083,-427.5362602095505,0.5155529953917051
ilr_ridge_qproxy,C0_none,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,metric/the_pile_uspto_backgrounds_val_loss,3.791815374109243,3.7743660370417857,-3.7743660370417857,-365.50364926704157,0.620190576949402
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_arxiv_val_loss,0.47678840512421244,0.3526840741771512,2.0643209364124004e-16,0.7788820657066098,0.9305133553060734
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_freelaw_val_loss,0.291384658288947,0.23000735457670968,3.469446951953614e-18,0.86174624780587,0.92661609074055
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_pubmed_central_val_loss,0.36428434526357817,0.2864895395823426,3.642919299551295e-17,0.817290646260542,0.9227494928817476
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_wikipedia_en_val_loss,0.24731145320260273,0.19476465651066915,9.71445146547012e-17,0.7813348101680575,0.8949404225460913
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_dm_mathematics_val_loss,0.6568805398174212,0.5370585252625051,-3.642919299551295e-17,0.8164741158032474,0.8695316702143486
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_github_val_loss,0.5038332022734677,0.3698255377668557,4.0245584642661925e-16,0.7722412106752679,0.9320627839576109
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_stackexchange_val_loss,0.3821781292951876,0.29130291191553004,2.8449465006019636e-16,0.7571763100803253,0.9131154083839736
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_gutenberg_pg_19_val_loss,0.24495810937455992,0.18938862531848422,2.0816681711721685e-17,0.6830269892520942,0.8597027671919525
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_pile_cc_val_loss,0.17950361241276466,0.1381810162156923,3.9898639947466563e-17,0.6861716887336002,0.8464178246701227
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_ubuntu_irc_val_loss,0.4598958983301095,0.3634149612537224,1.249000902703301e-16,0.799719261639475,0.8546355185909981
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_hackernews_val_loss,0.2016739881203034,0.1553663670510689,7.45931094670027e-17,0.652958908722651,0.8446007105377599
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_pubmed_abstracts_val_loss,0.3222320988513595,0.2430752401088241,-1.231653667943533e-16,0.6962198769231851,0.8689560659639968
ilr_ridge_qproxy,C1_global,A4_A5_train_1m,base_fit,512,metric/the_pile_uspto_backgrounds_val_loss,0.22617224728433175,0.17663049102563957,-1.0234868508263162e-16,0.8184762826981291,0.8894377603540815
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_arxiv_val_loss,0.3861820770200112,0.30647085521047457,-0.1078842786875957,0.7546060384612048,0.91919203479057
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_freelaw_val_loss,0.3005501218692758,0.24332827346531066,-0.030942436775858017,0.8336972095830276,0.9183988040741587
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_pubmed_central_val_loss,0.30762941579156156,0.24773292685356393,-0.08943528600400528,0.8646501842790286,0.9442492561226824
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_wikipedia_en_val_loss,0.2462413027209796,0.19897748752849673,-0.0341562714824139,0.7968833998090251,0.904234378576333
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_dm_mathematics_val_loss,0.5972903323561842,0.48839507851867864,-0.07443435249944377,0.8482727674101165,0.9007245651178757
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_github_val_loss,0.4447340622331138,0.35637465994346634,-0.07303121129187923,0.766968726832723,0.9081118390936139
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_stackexchange_val_loss,0.34479789388804677,0.2751811247397149,-0.05559602705767736,0.7303915317817237,0.8994814316777292
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_gutenberg_pg_19_val_loss,0.2396971918965584,0.18884594596990553,-0.032680834171885664,0.7145651154981494,0.8756280041199358
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_pile_cc_val_loss,0.18046570091110534,0.14474398882152256,-0.02793722304624179,0.6829378528702525,0.8487489986266878
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_ubuntu_irc_val_loss,0.42263125536735785,0.341204093083044,-0.09733846840022004,0.8204562274013161,0.874198186083772
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_hackernews_val_loss,0.1905601220617557,0.1519855095479032,-0.03302079773184041,0.6789075313140285,0.8479500457770656
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_pubmed_abstracts_val_loss,0.29915535233263724,0.23712178897520325,-0.052123582686296493,0.7248476155644573,0.8868963149462118
ilr_ridge_qproxy,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,metric/the_pile_uspto_backgrounds_val_loss,0.2082317556165388,0.16625461575680883,-0.035254647323434,0.8333484090911039,0.907503147173266
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_arxiv_val_loss,0.48798168847212964,0.39654040446071614,-0.2421129258726553,0.266827180275535,0.9220566777294573
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_freelaw_val_loss,0.2998799648957398,0.23755426421830894,0.08538175563863216,0.7832824622839641,0.9175898374914166
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_pubmed_central_val_loss,0.443058199619308,0.36869721224039886,-0.2938952032341069,0.3932454147455159,0.9357554646372165
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_wikipedia_en_val_loss,0.2459417354756071,0.19432022730314236,0.0729035989343146,0.7587267503367366,0.8945453765163651
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_dm_mathematics_val_loss,0.7448554346501751,0.5803374634133369,0.08390034373612129,0.05997733904328595,0.9064517051956968
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_github_val_loss,1.1521010784337227,1.0613642403411994,-1.0532651082454343,-1.819166896484027,0.9054889562829022
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_stackexchange_val_loss,0.3976713795726661,0.3274212374725592,-0.21938237358033863,0.48900694779968523,0.9005014019226366
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_gutenberg_pg_19_val_loss,0.5025437639587735,0.4585237060643931,0.4578301310957406,-0.7048691785313603,0.8745951590753032
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_pile_cc_val_loss,0.40937717258937567,0.3671396342446542,0.366530699382811,-0.7016328347161545,0.8338900492103455
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_ubuntu_irc_val_loss,0.7211635616683699,0.6140468659297149,-0.5644190787029982,-0.053496150898462824,0.8676585030899517
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_hackernews_val_loss,0.48566248575129356,0.4500059773697893,0.4500059773697893,-1.485845023578567,0.8348971446555274
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_pubmed_abstracts_val_loss,0.2905440356105804,0.2137134849718858,0.0649838203484778,0.7178836619056979,0.8896679732204165
ilr_ridge_qproxy,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,metric/the_pile_uspto_backgrounds_val_loss,0.20365438327501384,0.1546793435721808,0.047702945970856545,0.7780294506644713,0.9047636758983747
ilr_ridge_qproxy,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_arxiv_val_loss,0.2563004656373011,0.20212712077460426,-0.005880235513977233,-4.96770079805005,0.7768315018315017
ilr_ridge_qproxy,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_freelaw_val_loss,0.5197092577782614,0.49565024226884313,-0.49565024226884313,-13.070998856978107,0.8831501831501831
ilr_ridge_qproxy,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_pubmed_central_val_loss,0.3495964073022368,0.3050144055146706,-0.3050144055146706,-43.50754407344569,0.8147435897435897
ilr_ridge_qproxy,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_wikipedia_en_val_loss,0.6557395251569008,0.6373073207934201,-0.6373073207934201,-16.17689438104297,0.9376831501831501
ilr_ridge_qproxy,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_dm_mathematics_val_loss,1.0445122382322587,0.947495030544971,-0.19470057064026983,-11.34592150682122,0.9347069597069597
ilr_ridge_qproxy,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_github_val_loss,1.3207892317513763,1.2909426781978568,-1.2909426781978568,-120.08165177461385,0.8442765567765566
ilr_ridge_qproxy,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_stackexchange_val_loss,0.6740440240786084,0.6367429719420422,-0.6367429719420422,-26.22023525099782,0.8749084249084248
ilr_ridge_qproxy,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_gutenberg_pg_19_val_loss,0.25188423594114384,0.22692430115952975,-0.22692430115952975,-0.08346262227944368,0.9266941391941391
ilr_ridge_qproxy,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_pile_cc_val_loss,0.1845952865974514,0.16821288293846878,-0.1660829846071114,-2.3560104125495447,0.7082417582417582
ilr_ridge_qproxy,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_ubuntu_irc_val_loss,2.0026728229058848,1.9314394347200894,-1.9314394347200894,-21.434439203654225,0.8841117216117216
ilr_ridge_qproxy,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_hackernews_val_loss,0.11077926923747367,0.09452682848699312,0.06894006664963222,0.6834040468211406,0.8343864468864469
ilr_ridge_qproxy,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,metric/the_pile_pubmed_abstracts_val_loss,0.3738144284323341,0.32620763661304664,-0.32620763661304664,-9.926078573088784,0.8739468864468863
