axis,donor_index,to1_index,to2_index,step,minimum_corner_weight,loss00,loss10,loss01,loss11,interaction_loss,complementarity_benefit,all_corners_training_hull_supported,is_empirical_complementarity_evidence
quality_score_soft_proxy_0_1,2,0,16,0.0002569504828279772,0.0015625,2.3855781852659437,2.3861864543901987,2.3861220861976773,2.386730355321932,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,1,3,0.00026053160402988366,0.0015625,2.3855781852659437,2.3861885221816097,2.386158280750848,2.3867686176665144,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,1,4,0.000261197900840684,0.0015625,2.3855781852659437,2.386190083088364,2.3860639507991683,2.386675848621589,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,1,5,0.00025866010390414155,0.0015625,2.3855781852659437,2.3861841378934976,2.3858095990420582,2.3864155516696117,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,1,6,0.00026088356323633485,0.0015625,2.3855781852659437,2.3861893467022943,2.3861304536833203,2.3867416151196714,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,1,7,0.0002555060470469223,0.0015625,2.3855781852659437,2.386176749011288,2.385037738196605,2.3856363019419486,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,1,8,0.000260553404571841,0.0015625,2.3855781852659437,2.386188573252863,2.3860490030664687,2.386659391053388,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,1,9,0.00018565544207703298,0.0016486305879427814,2.3855781852659437,2.3860131128069453,2.385127690071926,2.3855626176129276,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,1,10,0.0002578824243223284,0.0015625,2.3855781852659437,2.386182316054803,2.386078491982377,2.386682622771236,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,1,11,0.000260533474561256,0.0015625,2.3855781852659437,2.3861885265636285,2.3861332929714116,2.386743634269096,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,1,12,0.0002552896236391142,0.0015625,2.3855781852659437,2.38617624200487,2.3855404103231956,2.386138467062122,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,1,13,0.0002653178670236934,0.0015625,2.3855781852659437,2.386199734767523,2.3858020460171105,2.38642359551869,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,1,14,0.00024455941532012545,0.0015625,2.3855781852659437,2.3861511047771846,2.385614651750468,2.386187571261709,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,1,15,0.00027023854118765324,0.0015625,2.3855781852659437,2.3862112622330804,2.3861044803526994,2.386737557319836,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,1,16,0.00025893380719944426,0.0015625,2.3855781852659437,2.386184779087205,2.3861262844072373,2.3867328782284987,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,3,4,0.0002598869589137903,0.0015625,2.3855781852659437,2.386156845394387,2.386061512761182,2.386640172889625,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,3,5,0.0002573744497345486,0.0015625,2.3855781852659437,2.3861512510818037,2.3858084488140885,2.3863815146299485,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,3,6,0.00025957576680766436,0.0015625,2.3855781852659437,2.3861561524990416,2.386127685188997,2.386705652422095,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,3,7,0.0002542514797684829,0.0015625,2.3855781852659437,2.386144297527038,2.385040391860644,2.3856065041217382,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,3,8,0.00025924890791095373,0.0015624999999999999,2.3855781852659437,2.3861554247202723,2.3860466458520246,2.386623885306353,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,3,9,0.00018595809013798717,0.0016505863130013632,2.3855781852659437,2.3859922365626076,2.3851269556927157,2.3855410069893797,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,3,10,0.0002566044702506625,0.0015625,2.3855781852659437,2.3861495366578525,2.3860760126780693,2.386647364069978,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,3,11,0.00025922917695794784,0.0015625,2.3855781852659437,2.386155380787649,2.386130513959421,2.386707709481126,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,3,12,0.00025403717558461155,0.0015625,2.3855781852659437,2.3861438203607848,2.3855405956466447,2.3861062307414853,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,3,13,0.0002677156131601202,0.0015625,2.3855781852659437,2.3861742765501885,2.385804069104577,2.3864001603888214,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,3,14,0.00024340980213909396,0.0015625,2.3855781852659437,2.3861201576217663,2.3856144803305654,2.386156452686388,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,3,15,0.0002702411702268197,0.0015625,2.3855781852659437,2.386179899914988,2.3861044854728073,2.3867062001218518,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,3,16,0.00025764543751564126,0.0015625,2.3855781852659437,2.3861518544588445,2.3861235572457096,2.3866972264386104,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,4,5,0.00025802467570403085,0.0015625,2.3855781852659437,2.3860580493604675,2.3858090305475863,2.38628889464211,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,4,6,0.0002602371773672847,0.0015625,2.3855781852659437,2.3860621640836213,2.386129085339158,2.3866130641568355,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,4,7,0.0002548860023961271,0.0015625,2.3855781852659437,2.3860522121798926,2.385039049716697,2.385513076630646,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,4,8,0.0002599086517005962,0.0015625,2.3855781852659437,2.38606155310457,2.386047838003478,2.3865312058421044,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,4,9,0.00018394682847568784,0.0016507574748505919,2.3855781852659437,2.385920282307811,2.385131836043664,2.3854739330855312,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,4,10,0.00025725080663127674,0.0015625,2.3855781852659437,2.38605661014935,2.3860772666077743,2.386555691491181,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,4,11,0.0002598888201999012,0.0015624999999999999,2.3855781852659437,2.3860615162227288,2.3861319194335047,2.3866152503902898,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,4,12,0.00025467062767421965,0.0015625,2.3855781852659437,2.3860518116344966,2.3855405019153912,2.386014128283944,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,4,13,0.00026465782436825547,0.0015625,2.3855781852659437,2.386070385428206,2.3858014891091033,2.3862936892713655,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,4,14,0.00024399130257921433,0.0015625,2.3855781852659437,2.386031950647741,2.385614567038643,2.3860683324204404,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,4,15,0.00026955382034661313,0.0015625,2.3855781852659437,2.386079490808033,2.3861031468448552,2.3866044523869445,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,4,16,0.00025829703517607705,0.0015624999999999999,2.3855781852659437,2.38605855588385,2.386124936517586,2.386605307135492,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,5,6,0.000257717924832259,0.0015625,2.3855781852659437,2.385808756108751,2.386123752294817,2.3863543231376245,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,5,7,0.0002524688086861884,0.0015625,2.3855781852659437,2.3858040599156762,2.3850441625712517,2.3852700372209847,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,5,8,0.0002573957250929754,0.0015625,2.3855781852659437,2.3858084678483773,2.386043297166331,2.386273579748764,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,5,9,0.00018642267059769727,0.001645193798119927,2.3855781852659437,2.385744970840933,2.3851258283825656,2.3852926139575543,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,5,10,0.0002547887685629697,0.0015625,2.3855781852659437,2.3858061354992994,2.386072490112498,2.3863004403458534,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,5,11,0.0002573762752057852,0.0015625,2.3855781852659437,2.385808450447271,2.3861265660596667,2.386356831240994,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,5,12,0.0002522574978835979,0.0015625,2.3855781852659437,2.385803870863596,2.3855408589837217,2.3857665445813745,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,5,13,0.000263228622151288,0.0015625,2.3855781852659437,2.3858136863289756,2.3858002832261924,2.3860357842892244,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,5,14,0.00024177543270271053,0.0015625,2.3855781852659437,2.3857944929415726,2.385614236628201,2.38583054430383,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,5,15,0.00026807139850855053,0.0015625,2.3855781852659437,2.385818018984638,2.3861002597980026,2.3863400935166967,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,5,16,0.00025581502697588073,0.0015625,2.3855781852659437,2.385807053655331,2.3861196827170956,2.386348551106483,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,6,7,0.0002545866645866147,0.0015625,2.3855781852659437,2.3861171236819643,2.385039682876826,2.385578621292847,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,6,8,0.00025959740767294664,0.0015625,2.3855781852659437,2.386127731000877,2.38604727558815,2.3865968213230833,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,6,9,0.00018599894428002013,0.0016487254140050117,2.3855781852659437,2.385971929284605,2.385126856559642,2.385520600578303,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,6,10,0.0002569458919309229,0.0015625,2.3855781852659437,2.386122117966524,2.386076675055741,2.3866206077563215,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,6,11,0.0002595776236389704,0.0015625,2.3855781852659437,2.3861276891197516,2.3861312563800943,2.3866807602339017,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,6,12,0.0002543717952260544,0.0015625,2.3855781852659437,2.386116668821719,2.385540546133321,2.386079029689096,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,6,13,0.0002659571148431188,0.0015625,2.3855781852659437,2.386141193962553,2.3858025853795692,2.386365594076179,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,6,14,0.0002437169935540693,0.0015625,2.3855781852659437,2.386094113508598,2.385614526136166,2.3861304543788204,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,6,15,0.00027061987117697566,0.0015624999999999999,2.3855781852659437,2.38615106462297,2.3861052230006536,2.386678102357681,8.881784197001252e-16,-8.881784197001252e-16,True,False
quality_score_soft_proxy_0_1,2,6,16,0.00025798963676288236,0.0015625,2.3855781852659437,2.3861243274859714,2.386124285830802,2.38667042805083,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,7,8,0.00025427224193003714,0.0015625,2.3855781852659437,2.385040347944465,2.386037653058647,2.3854998157371683,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,7,9,0.0001870904358976656,0.001655432673254958,2.3855781852659437,2.38518245107902,2.3851242080419226,2.3847284738549988,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,7,10,0.0002517278593419735,0.0015625,2.3855781852659437,2.385045729829273,2.386066551772785,2.385534096336114,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,7,11,0.0002542532612079642,0.0015625,2.3855781852659437,2.385040388092538,2.3861199119852246,2.385582114811819,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,7,12,0.0002492567473337053,0.0015624999999999999,2.3855781852659437,2.385050956731956,2.3855413030016908,2.385014074467703,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,7,13,0.00026560086808393693,0.0015625,2.3855781852659437,2.3850163856043354,2.3858022847979763,2.385240485136368,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,7,14,0.00023901751825959757,0.0015625,2.3855781852659437,2.3850726147764894,2.3856138253929835,2.3851082549035283,-8.881784197001252e-16,8.881784197001252e-16,True,False
quality_score_soft_proxy_0_1,2,7,15,0.0002648379296792707,0.0015625,2.3855781852659437,2.385017999373675,2.3860939625513162,2.3855337766590474,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,7,16,0.0002527295594520196,0.0015625,2.3855781852659437,2.3850436110305395,2.38611315154174,2.385578577306336,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,8,9,0.00018571165212172242,0.0016487142965799116,2.3855781852659437,2.3859137646521638,2.3851275536775676,2.3854631330637877,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,8,10,0.00025662561849656203,0.0015625,2.3855781852659437,2.3860419055902184,2.3860760537068813,2.3865397740311556,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,8,11,0.00025925076006892765,0.0015625,2.3855781852659437,2.3860466491988586,2.386130559945647,2.3865990238785613,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,8,12,0.00025405790275935444,0.0015625,2.3855781852659437,2.386037265749577,2.3855405925796664,2.3859996730632993,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,8,13,0.0002654886626263088,0.0015625,2.3855781852659437,2.3860579210360724,2.385802190125129,2.3862819258952577,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,8,14,0.00024342883132469283,0.0015625,2.3855781852659437,2.3860180591073044,2.385614483168025,2.3860543570093857,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,8,15,0.0002702646260588869,0.0015625,2.3855781852659437,2.3860665511616412,2.38610453115352,2.3865928970492174,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,8,16,0.0002576667577008652,0.0015625,2.3855781852659437,2.3860437869199638,2.3861236023752945,2.3865892040293137,-8.881784197001252e-16,8.881784197001252e-16,True,False
quality_score_soft_proxy_0_1,2,9,10,0.00018728144339369532,0.0016446975251150824,2.3855781852659437,2.385123744559904,2.385941522023923,2.385487081317884,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,9,11,0.00018591882316606337,0.0016485591912458557,2.3855781852659437,2.385127050974502,2.3859743146750523,2.3855231803836108,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,9,12,0.00018249711942577504,0.0016507874316811551,2.3855781852659437,2.385135353780351,2.3855511813550923,2.3851083498695,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,9,13,0.0001887862078041176,0.0016391641062505615,2.3855781852659437,2.385120093230714,2.3857374727755376,2.3852793807403083,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,9,14,0.000163390611809964,0.0016724709120029455,2.3855781852659437,2.385181715954059,2.385602548593805,2.38520607928192,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,9,15,0.0001868488729769836,0.0016473951097382843,2.3855781852659437,2.3851247941972953,2.385942077268104,2.3854886861994555,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,9,16,0.00018151112789915598,0.0016549454368551735,2.3855781852659437,2.385137746300813,2.3859623996503565,2.3855219606852263,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,10,11,0.00025660628481578276,0.0015624999999999999,2.3855781852659437,2.38607601619843,2.38612492547356,2.3866227564060467,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,10,12,0.0002515177865197047,0.0015625,2.3855781852659437,2.3860661442194426,2.3855409684380504,2.38602892739155,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,10,13,0.0002641050149917402,0.0015625,2.3855781852659437,2.3860905641657126,2.3858010226786908,2.3863134015784593,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,10,14,0.00024109583581212435,0.0015625,2.3855781852659437,2.3860459250364134,2.385614135292869,2.386081875063339,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,10,15,0.0002673919299765268,0.0015625,2.3855781852659437,2.3860969409695896,2.386098936519138,2.3866176922227833,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,10,16,0.00025505433599396936,0.0015625,2.3855781852659437,2.386073005328569,2.3861180725215076,2.386612892584133,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,11,12,0.00025403895402225887,0.0015625,2.3855781852659437,2.3861194553699265,2.385540595383491,2.386081865487474,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,11,13,0.0002656678273417896,0.0015624999999999999,2.3855781852659437,2.386144232520718,2.3858023412945473,2.3863683885493225,8.881784197001252e-16,-8.881784197001252e-16,True,False
quality_score_soft_proxy_0_1,2,11,14,0.0002434114348905947,0.0015625,2.3855781852659437,2.3860968117623442,2.3856144805740263,2.386133107070427,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,11,15,0.0002702431827797529,0.0015625,2.3855781852659437,2.386153981037922,2.386104489392295,2.3866802851642737,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,11,16,0.00025764726683296735,0.0015625,2.3855781852659437,2.3861271434501177,2.386123561117924,2.3866725193020977,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,12,13,0.0002623658720888028,0.0015625,2.3855781852659437,2.385539363257999,2.3857995552847266,2.3857607332767814,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,12,14,0.00023882811603718652,0.0015625,2.3855781852659437,2.3855428461155257,2.3856137971510396,2.385578458000622,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,12,15,0.00026460541584486197,0.0015625,2.3855781852659437,2.3855390318750156,2.3860935097258675,2.386054356334939,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,12,16,0.00025251781212183415,0.0015625,2.3855781852659437,2.385540820465292,2.386112703324757,2.386075338524105,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,13,14,0.0002520366824833612,0.0015625,2.3855781852659437,2.385790840077681,2.3856157666928106,2.3858284215045473,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,13,15,0.0002660159143069741,0.0015625,2.3855781852659437,2.385802634991351,2.3860962567004744,2.3863207064258822,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,13,16,0.000264839931706704,0.0015625,2.3855781852659437,2.385801642761347,2.3861387862192096,2.3863622437146135,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,2,14,15,0.0002530954592572149,0.0015625,2.3855781852659437,2.3856159245680115,2.3860710938499743,2.386108833152042,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,14,16,0.00024201455246587795,0.0015625,2.3855781852659437,2.385614272283574,2.3860904705091177,2.386126557526748,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,2,15,16,0.0002685224527097769,0.0015625,2.3855781852659437,2.386101138235286,2.3861465812098346,2.386669534179177,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,0,1,0.001,0.001869829161149333,2.3855781852659437,2.3857188633682047,2.3856942611288874,2.385834939231148,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,0,2,0.0005156482544246566,0.00184493009551193,2.3855781852659437,2.3856507256838104,2.384430051144925,2.3845025915627915,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,0,4,0.001,0.0018693872720186707,2.3855781852659437,2.3857188633682047,2.385211361806995,2.385352039909256,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,0,5,0.001,0.0018644602265982186,2.3855781852659437,2.3857188633682047,2.3842462649138305,2.3843869430160916,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,0,6,0.001,0.001871624323448092,2.3855781852659437,2.3857188633682047,2.385468516669393,2.3856091947716536,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,0,7,0.0004949088125922296,0.001848990398852457,2.3855781852659437,2.3856478080984913,2.3834293968181184,2.383499019650666,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,0,8,0.001,0.0018701589908363219,2.3855781852659437,2.3857188633682047,2.3851585928783656,2.3852992709806267,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,0,9,0.00020625465927938603,0.0018809806355005068,2.3855781852659437,2.3856072007799933,2.384618462508692,2.384647478022742,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,0,10,0.001,0.0018756354253721783,2.3855781852659437,2.3857188633682047,2.385291658769695,2.3854323368719554,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,0,11,0.001,0.001872184675082235,2.3855781852659437,2.3857188633682047,2.3854822592265985,2.385622937328859,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,0,12,0.001,0.0018588713896688313,2.3855781852659437,2.3857188633682047,2.3832036323574903,2.3833443104597514,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,0,13,0.001,0.0018451506045056552,2.3855781852659437,2.3857188633682047,2.384195346808216,2.3843360249104766,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,0,14,0.001,0.0018439341423477896,2.3855781852659437,2.3857188633682047,2.38350071226873,2.383641390370991,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,0,15,0.001,0.001870364466845034,2.3855781852659437,2.3857188633682047,2.385299121783064,2.385439799885325,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,0,16,0.001,0.0018700900075023317,2.3855781852659437,2.3857188633682047,2.385468355208761,2.385609033311022,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,1,2,0.0005133151119019495,0.0018434367780489856,2.3855781852659437,2.3856377687605193,2.384435246082591,2.384494829577167,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,1,4,0.001,0.001869754491106444,2.3855781852659437,2.3856942611288874,2.385211361806995,2.3853274376699383,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,1,5,0.001,0.001864827445685992,2.3855781852659437,2.3856942611288874,2.3842462649138305,2.3843623407767742,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,1,6,0.001,0.0018719915425358653,2.3855781852659437,2.3856942611288874,2.385468516669393,2.3855845925323362,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,1,7,0.0004929559886726816,0.0018506939574989337,2.3855781852659437,2.3856354055577222,2.383437875562833,2.3834950958546113,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,1,8,0.001,0.0018705262099240952,2.3855781852659437,2.3856942611288874,2.3851585928783656,2.385274668741309,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,1,9,0.00020663818100904335,0.00188109892763566,2.3855781852659437,2.3856021709711213,2.3846166779452154,2.384640663650393,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,1,10,0.001,0.0018760026444599514,2.3855781852659437,2.3856942611288874,2.385291658769695,2.3854077346326377,-8.881784197001252e-16,8.881784197001252e-16,True,False
quality_score_soft_proxy_0_1,3,1,11,0.001,0.0018725518941700083,2.3855781852659437,2.3856942611288874,2.3854822592265985,2.3855983350895418,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,1,12,0.001,0.0018605097464475427,2.3855781852659437,2.3856942611288874,2.3832036323574903,2.383319708220434,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,1,13,0.001,0.001845942853427769,2.3855781852659437,2.3856942611288874,2.384195346808216,2.3843114226711597,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,1,14,0.001,0.0018452929392151576,2.3855781852659437,2.3856942611288874,2.38350071226873,2.3836167881316737,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,1,15,0.001,0.0018707316859328073,2.3855781852659437,2.3856942611288874,2.385299121783064,2.3854151976460076,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,1,16,0.001,0.0018704572265901048,2.3855781852659437,2.3856942611288874,2.385468355208761,2.3855844310717047,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,2,4,0.0005158361045685359,0.0018432967059415608,2.3855781852659437,2.3844296328808117,2.385388964481815,2.3842404120966836,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,2,5,0.0005110957478407589,0.0018433587833466174,2.3855781852659437,2.3844401876829626,2.3848974464375163,2.3837594488545353,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,2,6,0.0005170664811624805,0.0018424965385566523,2.3855781852659437,2.38442689334405,2.3855214793106314,2.3843701873887375,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,2,7,0.0003244825801312979,0.001845361432519065,2.3855781852659437,2.384855697564825,2.3841693511495037,2.3834468634483854,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,2,8,0.0005183683405642534,0.0018429949868116167,2.3855781852659437,2.3844239946448162,2.3853606818562816,2.384206491235154,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,2,9,0.00019668603041462807,0.0018619404271905402,2.3855781852659437,2.3851402473097707,2.384662986258649,2.3842250483024765,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,2,10,0.0005080683193920412,0.0018435804358816988,2.3855781852659437,2.3844469285065206,2.3854326102305334,2.38430135347111,-4.440892098500626e-16,4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,2,11,0.0005184472429770615,0.0018450861854887289,2.3855781852659437,2.384423818961971,2.3855284526753153,2.3843740863713427,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,2,12,0.0004621936180206059,0.0018414257718314527,2.3855781852659437,2.3845490723797598,2.384480682066004,2.3834515691798206,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,2,13,0.00047690018115651307,0.0018301255867439043,2.3855781852659437,2.3845163269824967,2.384918709354943,2.383856851071496,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,2,14,0.00045882315087658783,0.0018594221406321425,2.3855781852659437,2.384556577007767,2.384624992559501,2.383603384301324,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,2,15,0.00047937981200522873,0.0018514299998214454,2.3855781852659437,2.3845108058762765,2.3854444078659833,2.384377028476316,0.0,-0.0,True,False
quality_score_soft_proxy_0_1,3,2,16,0.0005121654783729103,0.0018440664017273104,2.3855781852659437,2.3844378058381417,2.385521934102167,2.3843815546743654,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,4,5,0.001,0.0018643855565553297,2.3855781852659437,2.385211361806995,2.3842462649138305,2.3838794414548823,4.440892098500626e-16,-4.440892098500626e-16,True,False
quality_score_soft_proxy_0_1,3,4,6,0.001,0.0018715496534052031,2.3855781852659437,2.385211361806995,2.385468516669393,2.385101693210444,-4.440892098500626e-16,4.440892098500626e-16,True,False
