mapping_id,grid,N_params_B,D_tokens_B,anchor,Q_A,mapped_q,L_m1_frozen,epsilon_q,q_in_B6_fitted_range,epsilon_q_valid
M2_minmax_observed,cell_02,0.07,150.0,ALL_p75,58.24080169435776,0.597619254497922,3.088786047904192,-0.07008774278770033,True,True
M2_minmax_observed,cell_02,0.07,150.0,ALL_p95,68.9340289627691,0.7388871827037635,3.0376121032630903,-0.08811526211833293,True,True
M2_minmax_observed,cell_02,0.07,150.0,ALL_p99,75.06870741496967,0.8199322492115612,3.008253735800794,-0.09873447529387952,True,True
M2_minmax_observed,cell_02,0.07,150.0,ALL_min,20.573683268650814,0.1,3.2690473464553924,-0.011081131492275296,True,True
M2_minmax_observed,cell_02,0.07,150.0,ALL_max,88.69887391735354,1.0,2.94302465495048,-0.12308678229933266,True,True
M2_minmax_observed,cell_02,0.07,150.0,domain::arxiv::mean,63.53173283056447,0.6675175986675719,3.0634655520176075,-0.07893235090535827,True,True
M2_minmax_observed,cell_02,0.07,150.0,domain::book::mean,56.03252048079162,0.5684457127685768,3.0993540885656716,-0.06643900487199958,True,True
M2_minmax_observed,cell_02,0.07,150.0,domain::c4::mean,66.00211266187863,0.700153717950492,3.0516432015188375,-0.08311223550343856,True,True
M2_minmax_observed,cell_02,0.07,150.0,domain::commoncrawl::mean,64.33570995356357,0.6781389180915486,3.0596180062998983,-0.08028913516335265,True,True
M2_minmax_observed,cell_02,0.07,150.0,domain::github::mean,51.68987795824728,0.5110751831146633,3.1201364157777065,-0.05933576277051524,True,True
M2_minmax_observed,cell_02,0.07,150.0,domain::stackexchange::mean,61.387873335966574,0.6391951304768007,3.073725293472738,-0.07533099882897976,True,True
M2_minmax_observed,cell_02,0.07,150.0,domain::wikipedia::mean,61.100906920424926,0.6354040251378182,3.0750986116576198,-0.07485076329771563,True,True
M2_minmax_observed,cell_03,0.07,300.0,ALL_p01,37.836087196915436,0.3280531384572941,3.129609098777299,-0.037971645723446176,True,True
M2_minmax_observed,cell_03,0.07,300.0,ALL_p05,42.88931989600419,0.39481125518142657,3.105426142228187,-0.04605466623596426,True,True
M2_minmax_observed,cell_03,0.07,300.0,ALL_p25,49.31734182463843,0.4797316742023895,3.074663938258255,-0.056520508244271454,True,True
M2_minmax_observed,cell_03,0.07,300.0,ALL_mean,54.23226387916365,0.5446625728457819,3.0511428867720864,-0.06466515246212924,True,True
M2_minmax_observed,cell_03,0.07,300.0,ALL_p50,53.29782328546341,0.5323177041368349,3.0556147837973815,-0.06310701334280151,True,True
M2_minmax_observed,cell_03,0.07,300.0,ALL_p75,58.24080169435776,0.597619254497922,3.031959464677198,-0.07140136422463515,True,True
M2_minmax_observed,cell_03,0.07,300.0,ALL_p95,68.9340289627691,0.7388871827037635,2.9807855200360964,-0.08979511772776141,True,True
M2_minmax_observed,cell_03,0.07,300.0,ALL_p99,75.06870741496967,0.8199322492115612,2.9514271525738,-0.10063550235218532,True,True
M2_minmax_observed,cell_03,0.07,300.0,ALL_min,20.573683268650814,0.1,3.2122207632283986,-0.011277164980447563,True,True
M2_minmax_observed,cell_03,0.07,300.0,ALL_max,88.69887391735354,1.0,2.886198071723486,-0.12551024773886818,True,True
M2_minmax_observed,cell_03,0.07,300.0,domain::arxiv::mean,63.53173283056447,0.6675175986675719,3.0066389687906137,-0.08042420139176032,True,True
M2_minmax_observed,cell_03,0.07,300.0,domain::book::mean,56.03252048079162,0.5684457127685768,3.0425275053386778,-0.06767991448851168,True,True
M2_minmax_observed,cell_03,0.07,300.0,domain::c4::mean,66.00211266187863,0.700153717950492,2.9948166182918436,-0.08468928844857398,True,True
M2_minmax_observed,cell_03,0.07,300.0,domain::commoncrawl::mean,64.33570995356357,0.6781389180915486,3.0027914230729045,-0.08180857377188396,True,True
M2_minmax_observed,cell_03,0.07,300.0,domain::github::mean,51.68987795824728,0.5110751831146633,3.0633098325507127,-0.060436483509105444,True,True
M2_minmax_observed,cell_03,0.07,300.0,domain::stackexchange::mean,61.387873335966574,0.6391951304768007,3.0168987102457443,-0.07674994049247992,True,True
M2_minmax_observed,cell_03,0.07,300.0,domain::wikipedia::mean,61.100906920424926,0.6354040251378182,3.018272028430626,-0.07626001769562134,True,True
M2_minmax_observed,cell_04,0.07,600.0,ALL_p01,37.836087196915436,0.3280531384572941,3.0828980751558874,-0.03854697919120673,True,True
M2_minmax_observed,cell_04,0.07,600.0,ALL_p05,42.88931989600419,0.39481125518142657,3.0587151186067754,-0.04675798789849433,True,True
M2_minmax_observed,cell_04,0.07,600.0,ALL_p25,49.31734182463843,0.4797316742023895,3.027952914636843,-0.05739242761360187,True,True
M2_minmax_observed,cell_04,0.07,600.0,ALL_mean,54.23226387916365,0.5446625728457819,3.004431863150675,-0.06567052572460459,True,True
M2_minmax_observed,cell_04,0.07,600.0,ALL_p50,53.29782328546341,0.5323177041368349,3.00890376017597,-0.06408670343124753,True,True
M2_minmax_observed,cell_04,0.07,600.0,ALL_p75,58.24080169435776,0.597619254497922,2.9852484410557865,-0.07251860149206955,True,True
M2_minmax_observed,cell_04,0.07,600.0,ALL_p95,68.9340289627691,0.7388871827037635,2.9340744964146848,-0.09122467306808911,True,True
M2_minmax_observed,cell_04,0.07,600.0,ALL_p99,75.06870741496967,0.8199322492115612,2.9047161289523884,-0.1022538316893178,True,True
M2_minmax_observed,cell_04,0.07,600.0,ALL_min,20.573683268650814,0.1,3.165509739606987,-0.011443573541190024,True,True
M2_minmax_observed,cell_04,0.07,600.0,ALL_max,88.69887391735354,1.0,2.8394870481020744,-0.1275749559229672,True,True
M2_minmax_observed,cell_04,0.07,600.0,domain::arxiv::mean,63.53173283056447,0.6675175986675719,2.959927945169202,-0.08169338660185128,True,True
M2_minmax_observed,cell_04,0.07,600.0,domain::book::mean,56.03252048079162,0.5684457127685768,2.995816481717266,-0.06873518543172907,True,True
M2_minmax_observed,cell_04,0.07,600.0,domain::c4::mean,66.00211266187863,0.700153717950492,2.948105594670432,-0.08603114111502982,True,True
M2_minmax_observed,cell_04,0.07,600.0,domain::commoncrawl::mean,64.33570995356357,0.6781389180915486,2.956080399451493,-0.08310128631874213,True,True
M2_minmax_observed,cell_04,0.07,600.0,domain::github::mean,51.68987795824728,0.5110751831146633,3.016598808929301,-0.06137232224259314,True,True
M2_minmax_observed,cell_04,0.07,600.0,domain::stackexchange::mean,61.387873335966574,0.6391951304768007,2.9701876866243326,-0.07795695791411655,True,True
M2_minmax_observed,cell_04,0.07,600.0,domain::wikipedia::mean,61.100906920424926,0.6354040251378182,2.9715610048092143,-0.07745877601900233,True,True
M2_minmax_observed,cell_05,0.16,10.0,ALL_p01,37.836087196915436,0.3280531384572941,3.320090809539745,-0.03579311975750424,True,True
M2_minmax_observed,cell_05,0.16,10.0,ALL_p05,42.88931989600419,0.39481125518142657,3.295907852990633,-0.04339301063013175,True,True
M2_minmax_observed,cell_05,0.16,10.0,ALL_p25,49.31734182463843,0.4797316742023895,3.2651456490207007,-0.05322322099867468,True,True
M2_minmax_observed,cell_05,0.16,10.0,ALL_mean,54.23226387916365,0.5446625728457819,3.2416245975345324,-0.06086535131394291,True,True
M2_minmax_observed,cell_05,0.16,10.0,ALL_p50,53.29782328546341,0.5323177041368349,3.2460964945598274,-0.05940387886026502,True,True
M2_minmax_observed,cell_05,0.16,10.0,ALL_p75,58.24080169435776,0.597619254497922,3.222441175439644,-0.06718075839575592,True,True
M2_minmax_observed,cell_05,0.16,10.0,ALL_p95,68.9340289627691,0.7388871827037635,3.1712672307985423,-0.08440158687776354,True,True
M2_minmax_observed,cell_05,0.16,10.0,ALL_p99,75.06870741496967,0.8199322492115612,3.141908863336246,-0.09453436336780131,True,True
M2_minmax_observed,cell_05,0.16,10.0,ALL_min,20.573683268650814,0.1,3.4027024739908445,-0.010645874500470155,True,True
M2_minmax_observed,cell_05,0.16,10.0,ALL_max,88.69887391735354,1.0,3.076679782485932,-0.11773972613840411,True,True
M2_minmax_observed,cell_05,0.16,10.0,domain::arxiv::mean,63.53173283056447,0.6675175986675719,3.1971206795530596,-0.07563259638110818,True,True
M2_minmax_observed,cell_05,0.16,10.0,domain::book::mean,56.03252048079162,0.5684457127685768,3.2330092161011237,-0.06369236448963642,True,True
M2_minmax_observed,cell_05,0.16,10.0,domain::c4::mean,66.00211266187863,0.700153717950492,3.1852983290542896,-0.07962484584996561,True,True
M2_minmax_observed,cell_05,0.16,10.0,domain::commoncrawl::mean,64.33570995356357,0.6781389180915486,3.1932731338353504,-0.07692861630066448,True,True
M2_minmax_observed,cell_05,0.16,10.0,domain::github::mean,51.68987795824728,0.5110751831146633,3.2537915433131586,-0.05689844346627017,True,True
M2_minmax_observed,cell_05,0.16,10.0,domain::stackexchange::mean,61.387873335966574,0.6391951304768007,3.20738042100819,-0.07219187189850625,True,True
