mapping_id,grid,anchor,Q_A,mapped_q,epsilon_q,L_m1_frozen,epsilon_q_valid
M1_linear_normalization,cell_05,ALL_p25,49.31734182463843,0.5438560764217459,-0.06076974949128733,3.2419167487954805,True
M1_linear_normalization,cell_05,ALL_mean,54.23226387916365,0.588090374912473,-0.0660388396888792,3.2258929876279487,True
M1_linear_normalization,cell_05,ALL_p50,53.29782328546341,0.5796804095691707,-0.06503303733315707,3.228939476002045,True
M1_linear_normalization,cell_05,ALL_p75,58.24080169435776,0.6241672152492199,-0.0703751452037247,3.2128242447528605,True
M1_linear_normalization,cell_05,ALL_p95,68.9340289627691,0.7204062606649219,-0.08211719602457998,3.177961897403649,True
M1_linear_normalization,cell_05,ALL_p99,75.06870741496967,0.7756183667347271,-0.08897061221966691,3.1579614535986127,True
M1_linear_normalization,cell_05,ALL_min,20.573683268650814,0.28516314941785736,-0.030968570800552955,3.335627598056693,True
M1_linear_normalization,cell_05,ALL_max,88.69887391735354,0.8982898652561818,-0.10451282781456886,3.11352401791094,True
M1_linear_normalization,cell_05,domain::arxiv::mean,63.53173283056447,0.6717855954750802,-0.07615300490096873,3.195574608656928,True
M1_linear_normalization,cell_05,domain::book::mean,56.03252048079162,0.6042926843271246,-0.06798194435461548,3.2200237426013265,True
M1_linear_normalization,cell_05,domain::c4::mean,66.00211266187863,0.6940190139569077,-0.07887215124971024,3.187520609840483,True
M1_linear_normalization,cell_05,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,-0.0770364365499419,3.1929534608014425,True
M1_linear_normalization,cell_05,domain::github::mean,51.68987795824728,0.5652089016242255,-0.06330673139251805,3.234181742635762,True
M1_linear_normalization,cell_05,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,-0.0738043438691649,3.2025640770833,True
M1_linear_normalization,cell_05,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,-0.07349074146984903,3.2034996527149637,True
M1_linear_normalization,cell_06,ALL_p01,37.836087196915436,0.4405247847722389,-0.0526961253046189,3.0282866608806964,True
M1_linear_normalization,cell_06,ALL_p05,42.88931989600419,0.48600387906403775,-0.05845439888623615,3.0118119756271207,True
M1_linear_normalization,cell_06,ALL_p25,49.31734182463843,0.5438560764217459,-0.0658709492077116,2.9908551655248616,True
M1_linear_normalization,cell_06,ALL_mean,54.23226387916365,0.588090374912473,-0.07161220281304134,2.97483140435733,True
M1_linear_normalization,cell_06,ALL_p50,53.29782328546341,0.5796804095691707,-0.07051590060220254,2.977877892731426,True
M1_linear_normalization,cell_06,ALL_p75,58.24080169435776,0.6241672152492199,-0.07634067904191026,2.9617626614822417,True
M1_linear_normalization,cell_06,ALL_p95,68.9340289627691,0.7204062606649219,-0.08916098673659184,2.92690031413303,True
M1_linear_normalization,cell_06,ALL_p99,75.06870741496967,0.7756183667347271,-0.09665477877677144,2.906899870327994,True
M1_linear_normalization,cell_06,ALL_min,20.573683268650814,0.28516314941785736,-0.03348919068015514,3.0845660147860743,True
M1_linear_normalization,cell_06,ALL_max,88.69887391735354,0.8982898652561818,-0.11367946549885075,2.862462434640321,True
