mapping_scenario,cost_family,Lctx,budget_flops,candidate_count,Q_A_min_0_100,Q_A_median_0_100,Q_A_max_0_100,Q_B_min,Q_B_median,Q_B_max,N_B_min,N_B_median,N_B_max,D_B_min,D_B_median,D_B_max,loss_min,loss_median,loss_max,quality_cost_share_min,quality_cost_share_median,quality_cost_share_max,budget_active_rate
M2_interval_high,power,2048,1e+22,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,8.623132221067172,8.8235300473143,8.888795106517431,163.10068718247265,165.26137537487625,172.16994390753567,2.107253578432635,2.114701887610668,2.1409439871982787,0.048402459460532905,0.06537131478779007,0.07075632449996276,1.0
M2_interval_high,power,2048,1e+24,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,11.965825000000002,11.965825000000002,11.965825000000002,299.89299999999986,299.89299999999986,299.89299999999986,2.0345521554191395,2.0425525924327346,2.0704808498317453,0.03535917749296241,0.04905078495709739,0.053535309300378385,0.0
M2_interval_high,power,4096,1e+19,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,0.5141022362848354,0.5844638784273912,0.6060245934890138,1.1805257705521088,1.2598818468385375,1.5830086844081606,3.344582922258548,3.37106366515466,3.3795063337925586,0.4450342024504225,0.49802804824118485,0.512135576774379,1.0
M2_interval_high,power,4096,1e+22,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,8.343656738940314,8.532666319984436,8.594256228215524,158.87099631959384,160.9246146500634,167.48067073168693,2.1123526973274402,2.119811382905462,2.146085924479041,0.047084155291673334,0.06365610864364435,0.06892140041535647,1.0
M2_interval_high,power,4096,1e+24,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,11.965825000000002,11.965825000000002,11.965825000000002,299.89299999999986,299.89299999999986,299.89299999999986,2.0345521554191395,2.0425525924327346,2.0704808498317453,0.03330604168045176,0.046240902871702065,0.05048200537750934,0.0
M2_interval_high,power,8192,1e+19,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,0.47581972148010493,0.5401304427353089,0.5598441431615001,1.1608317878413468,1.238018025579458,1.5513929648120306,3.365396326083673,3.391150085499601,3.399391133198488,0.436146015863739,0.48938971669811715,0.5035919350799997,1.0
M2_interval_high,power,8192,1e+22,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,7.856031589305819,8.025794044734173,8.081165365015174,151.3652252528832,153.2350529980717,159.18793659165252,2.121816227348876,2.1292935139836913,2.1556261307520286,0.04475280337913842,0.06061482413772221,0.06566524752970203,1.0
M2_interval_high,power,8192,1e+24,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,11.965825000000002,11.965825000000002,11.965825000000002,299.89299999999986,299.89299999999986,299.89299999999986,2.0345521554191395,2.0425525924327346,2.0704808498317453,0.029840639488135264,0.04148765135169722,0.045313261231481106,0.0
M2_interval_high,power,32768,1e+19,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,0.3401282098834017,0.38344283624343645,0.3967455096394768,1.0731014439224293,1.1408524593938774,1.4121995443192352,3.461998145845602,3.4844872062153938,3.491818933304479,0.3970143083210246,0.4509986936485788,0.4655327656793433,1.0
M2_interval_high,power,32768,1e+22,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,6.044840981932388,6.1506116827757005,6.185244531103721,121.97310804994424,123.20196422703577,127.07152876829035,2.1652195029735215,2.1727722410140777,2.1993393711636458,0.03572385737141332,0.048736099086319824,0.0529143620582912,1.0
M2_interval_high,power,32768,1e+24,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,11.965825000000002,11.965825000000002,11.965825000000002,299.89299999999986,299.89299999999986,299.89299999999986,2.0345521554191395,2.0425525924327346,2.0704808498317453,0.01837157060412178,0.025661003728611943,0.028069441890222653,0.0
