model,epsilon,donor,receiver,delta_mass,delta_scalar_loss_z,direction
ilr_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_europarl,0.01,0.06349500120174689,worsens
ilr_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_hackernews,0.01,0.0011949783091901867,worsens
ilr_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_pubmed_abstracts,0.01,0.00013153096826251653,worsens
ilr_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_uspto_backgrounds,0.01,0.0009816836410475593,worsens
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_arxiv,0.01,0.007649810353297148,worsens
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,0.0021050770599033153,worsens
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,0.0701769132561319,worsens
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,0.0008154726848158544,worsens
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,0.001710801417315,worsens
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_github,0.01,0.006508129683423125,worsens
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,0.018491571845920596,worsens
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,-0.0008706983139309399,improves
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,0.3208371678584211,worsens
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,-0.012671727112338937,improves
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,-0.006850381779466119,improves
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_ubuntu_irc,0.01,-0.033300305782988315,improves
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_europarl,0.01,0.06385508069378909,worsens
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_hackernews,0.01,0.0015550578012323846,worsens
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_pubmed_abstracts,0.01,0.0004916104603046034,worsens
ilr_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_uspto_backgrounds,0.01,0.0013417631330895907,worsens
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_arxiv,0.01,0.006006866596794835,worsens
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_freelaw,0.01,0.0004621333034009467,worsens
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_nih_exporter,0.01,0.0685339694996297,worsens
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_pubmed_central,0.01,-0.0008274710716859035,improves
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_wikipedia_en,0.01,-0.0014601667690897213,improves
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_github,0.01,0.004865185926921034,worsens
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_philpapers,0.01,0.016848628089418116,worsens
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_stackexchange,0.01,-0.0025136420704330864,improves
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_enron_emails,0.01,0.3191942241019189,worsens
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_gutenberg_pg_19,0.01,-0.01431467086884125,improves
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_pile_cc,0.01,-0.008493325535968321,improves
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_ubuntu_irc,0.01,-0.034943249539490406,improves
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_europarl,0.01,0.06221213693728689,worsens
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_hackernews,0.01,-8.788595526992848e-05,improves
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_pubmed_abstracts,0.01,-0.0011513332961977651,improves
ilr_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_uspto_backgrounds,0.01,-0.0003011806234126668,improves
ilr_ridge,0.001,train_the_pile_github,train_the_pile_arxiv,0.01,-0.0028905661345606792,improves
ilr_ridge,0.001,train_the_pile_github,train_the_pile_freelaw,0.01,-0.008435299427954457,improves
ilr_ridge,0.001,train_the_pile_github,train_the_pile_nih_exporter,0.01,0.05963653676827463,worsens
ilr_ridge,0.001,train_the_pile_github,train_the_pile_pubmed_central,0.01,-0.009724903803041474,improves
ilr_ridge,0.001,train_the_pile_github,train_the_pile_wikipedia_en,0.01,-0.010357599500445569,improves
ilr_ridge,0.001,train_the_pile_github,train_the_pile_dm_mathematics,0.01,-0.008829575070542661,improves
ilr_ridge,0.001,train_the_pile_github,train_the_pile_philpapers,0.01,0.007951195358063101,worsens
ilr_ridge,0.001,train_the_pile_github,train_the_pile_stackexchange,0.01,-0.011411074801788601,improves
ilr_ridge,0.001,train_the_pile_github,train_the_pile_enron_emails,0.01,0.31029679137056354,worsens
ilr_ridge,0.001,train_the_pile_github,train_the_pile_gutenberg_pg_19,0.01,-0.0232121036001966,improves
ilr_ridge,0.001,train_the_pile_github,train_the_pile_pile_cc,0.01,-0.01739075826732367,improves
ilr_ridge,0.001,train_the_pile_github,train_the_pile_ubuntu_irc,0.01,-0.043840682270845754,improves
ilr_ridge,0.001,train_the_pile_github,train_the_pile_europarl,0.01,0.05331470420593126,worsens
ilr_ridge,0.001,train_the_pile_github,train_the_pile_hackernews,0.01,-0.008985318686625221,improves
ilr_ridge,0.001,train_the_pile_github,train_the_pile_pubmed_abstracts,0.01,-0.010048766027552725,improves
ilr_ridge,0.001,train_the_pile_github,train_the_pile_uspto_backgrounds,0.01,-0.009198613354767682,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_arxiv,0.01,-0.020704188468795126,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_freelaw,0.01,-0.026248921762188793,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_nih_exporter,0.01,0.04182291443403985,worsens
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_pubmed_central,0.01,-0.027538526137276087,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_wikipedia_en,0.01,-0.02817122183467985,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_dm_mathematics,0.01,-0.02664319740477722,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_github,0.01,-0.02184586913866876,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_stackexchange,0.01,-0.029224697136022992,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_enron_emails,0.01,0.29248316903632887,worsens
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_gutenberg_pg_19,0.01,-0.041025725934431156,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_pile_cc,0.01,-0.03520438060155834,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_ubuntu_irc,0.01,-0.06165430460508042,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_europarl,0.01,0.03550108187169698,worsens
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_hackernews,0.01,-0.026798941020859723,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_pubmed_abstracts,0.01,-0.027862388361787505,improves
ilr_ridge,0.001,train_the_pile_philpapers,train_the_pile_uspto_backgrounds,0.01,-0.027012235689002517,improves
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_arxiv,0.01,0.008865847609324684,worsens
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_freelaw,0.01,0.0033211143159309064,worsens
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_nih_exporter,0.01,0.07139295051215977,worsens
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_pubmed_central,0.01,0.0020315099408440007,worsens
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_wikipedia_en,0.01,0.001398814243440183,worsens
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_dm_mathematics,0.01,0.0029268386733426466,worsens
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_github,0.01,0.007724166939451049,worsens
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_philpapers,0.01,0.01970760910194802,worsens
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_enron_emails,0.01,0.3220532051144489,worsens
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_gutenberg_pg_19,0.01,-0.011455689856311069,improves
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_pile_cc,0.01,-0.005634344523438417,improves
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_ubuntu_irc,0.01,-0.032084268526960724,improves
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_europarl,0.01,0.06507111794981668,worsens
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_hackernews,0.01,0.0027710950572601978,worsens
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_pubmed_abstracts,0.01,0.0017076477163320836,worsens
ilr_ridge,0.001,train_the_pile_stackexchange,train_the_pile_uspto_backgrounds,0.01,0.002557800389117293,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_arxiv,0.01,0.06199315745259787,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_freelaw,0.01,0.05644842415920387,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_nih_exporter,0.01,0.12452026035543279,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_pubmed_central,0.01,0.05515881978411674,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_wikipedia_en,0.01,0.0545261240867127,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_dm_mathematics,0.01,0.056054148516615776,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_github,0.01,0.060851476782723735,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_philpapers,0.01,0.0728349189452211,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_stackexchange,0.01,0.05347264878536978,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_enron_emails,0.01,0.3751805149577218,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_pile_cc,0.01,0.04749296531983427,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_ubuntu_irc,0.01,0.021043041316312572,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_europarl,0.01,0.11819842779308959,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_hackernews,0.01,0.055898404900532994,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_pubmed_abstracts,0.01,0.054834957559605435,worsens
ilr_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_uspto_backgrounds,0.01,0.05568511023239037,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_arxiv,0.01,0.016522962937133623,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_freelaw,0.01,0.01097822964373979,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_nih_exporter,0.01,0.07905006583996865,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_pubmed_central,0.01,0.009688625268652606,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_wikipedia_en,0.01,0.009055929571248622,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_dm_mathematics,0.01,0.010583954001151419,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_github,0.01,0.015381282267259488,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_philpapers,0.01,0.027364724429757015,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_stackexchange,0.01,0.008002454269905535,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_enron_emails,0.01,0.32971032044225757,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_gutenberg_pg_19,0.01,-0.0037985745285024075,improves
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_ubuntu_irc,0.01,-0.024427153199151563,improves
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_europarl,0.01,0.07272823327762562,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_hackernews,0.01,0.010428210385068859,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_pubmed_abstracts,0.01,0.009364763044141355,worsens
ilr_ridge,0.001,train_the_pile_pile_cc,train_the_pile_uspto_backgrounds,0.01,0.010214915716926287,worsens
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_arxiv,0.01,0.006242640732122495,worsens
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_freelaw,0.01,0.0006979074387287731,worsens
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_nih_exporter,0.01,0.06876974363495753,worsens
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_pubmed_central,0.01,-0.0005916969363582436,improves
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_wikipedia_en,0.01,-0.001224392633762117,improves
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_dm_mathematics,0.01,0.00030363179614034674,worsens
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_github,0.01,0.0051009600622491935,worsens
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_philpapers,0.01,0.017084402224745776,worsens
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_stackexchange,0.01,-0.002277867935105371,improves
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_enron_emails,0.01,0.3194299982372467,worsens
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_gutenberg_pg_19,0.01,-0.014078896733513202,improves
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_pile_cc,0.01,-0.008257551400640217,improves
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_ubuntu_irc,0.01,-0.03470747540416236,improves
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_europarl,0.01,0.06244791107261444,worsens
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_pubmed_abstracts,0.01,-0.0009155591608694946,improves
ilr_ridge,0.001,train_the_pile_hackernews,train_the_pile_uspto_backgrounds,0.01,-6.540648808467386e-05,improves
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_arxiv,0.01,0.007448355464321266,worsens
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_freelaw,0.01,0.0019036221709275436,worsens
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_nih_exporter,0.01,0.0699754583671564,worsens
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_pubmed_central,0.01,0.0006140177958405268,worsens
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_wikipedia_en,0.01,-1.8677901563346477e-05,improves
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_dm_mathematics,0.01,0.0015093465283391727,worsens
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_github,0.01,0.006306674794447631,worsens
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_philpapers,0.01,0.018290116956944713,worsens
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_stackexchange,0.01,-0.0010721532029069891,improves
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_enron_emails,0.01,0.3206357129694454,worsens
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_gutenberg_pg_19,0.01,-0.012873182001314598,improves
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_pile_cc,0.01,-0.007051836668441502,improves
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_ubuntu_irc,0.01,-0.03350176067196381,improves
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_europarl,0.01,0.06365362580481321,worsens
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_hackernews,0.01,0.0013536029122566684,worsens
ilr_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_uspto_backgrounds,0.01,0.0011403082441137635,worsens
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_arxiv,0.01,0.006401371016777457,worsens
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_freelaw,0.01,0.0008566377233836797,worsens
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_nih_exporter,0.01,0.06892847391961282,worsens
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_pubmed_central,0.01,-0.0004329666517031705,improves
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_wikipedia_en,0.01,-0.0010656623491072659,improves
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_dm_mathematics,0.01,0.0004623620807957529,worsens
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_github,0.01,0.005259690346903878,worsens
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_philpapers,0.01,0.01724313250940096,worsens
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_stackexchange,0.01,-0.0021191376504504644,improves
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_enron_emails,0.01,0.31958872852190184,worsens
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_gutenberg_pg_19,0.01,-0.013920166448858406,improves
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_pile_cc,0.01,-0.008098821115985588,improves
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_ubuntu_irc,0.01,-0.03454874511950795,improves
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_europarl,0.01,0.06260664135726957,worsens
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_hackernews,0.01,0.00030661846471286003,worsens
ilr_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_pubmed_abstracts,0.01,-0.0007568288762147546,improves
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_arxiv,0.01,-0.20680053513620322,improves
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_nih_exporter,0.01,0.04763043439267034,worsens
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_pubmed_central,0.01,-0.013408056468895535,improves
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_wikipedia_en,0.01,-0.0013979359320732687,improves
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_dm_mathematics,0.01,-0.005789689359519734,improves
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_github,0.01,-0.013602402220827536,improves
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_philpapers,0.01,-0.038051325814978276,improves
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_stackexchange,0.01,-0.005942702626287932,improves
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_enron_emails,0.01,0.7587765957948724,worsens
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_gutenberg_pg_19,0.01,0.0016551815767108513,worsens
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_pile_cc,0.01,-0.00742433197665382,improves
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_ubuntu_irc,0.01,0.000681454103760859,worsens
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_europarl,0.01,0.21573972896916283,worsens
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_hackernews,0.01,-0.024099814313083723,improves
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_pubmed_abstracts,0.01,-0.00681146528543819,improves
quadratic_ridge,0.001,train_the_pile_freelaw,train_the_pile_uspto_backgrounds,0.01,-0.002025577037126247,improves
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_arxiv,0.01,-0.1882227329089371,improves
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_freelaw,0.01,0.017447334923071045,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_nih_exporter,0.01,0.06521887805733806,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_wikipedia_en,0.01,0.015987180960828073,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_dm_mathematics,0.01,0.01155423709712644,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_github,0.01,0.004400103744507167,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_philpapers,0.01,-0.020985152984415167,improves
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_stackexchange,0.01,0.01147738582374802,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_enron_emails,0.01,0.7659415374672702,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_gutenberg_pg_19,0.01,0.01921756877980907,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_pile_cc,0.01,0.010130353290620286,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_ubuntu_irc,0.01,0.017547769909474487,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_europarl,0.01,0.23323524436370457,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_hackernews,0.01,-0.006622514949276459,improves
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_pubmed_abstracts,0.01,0.010370045348850221,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_central,train_the_pile_uspto_backgrounds,0.01,0.015272458279497414,worsens
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_arxiv,0.01,-0.2055229774041376,improves
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,0.0015463086215921074,worsens
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,0.04845935672757007,worsens
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,-0.011918185960792638,improves
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,-0.004286710044945075,improves
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_github,0.01,-0.012077454275545407,improves
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,-0.03654224193815292,improves
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,-0.004434917084208623,improves
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,0.7614615364552935,worsens
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,0.0031479554090718675,worsens
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,-0.005943811773878038,improves
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_ubuntu_irc,0.01,0.0019454526582549647,worsens
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_europarl,0.01,0.21801954559042158,worsens
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_hackernews,0.01,-0.0225416819345432,improves
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_pubmed_abstracts,0.01,-0.0052799682818127636,improves
quadratic_ridge,0.001,train_the_pile_wikipedia_en,train_the_pile_uspto_backgrounds,0.01,-0.0005399842743907257,improves
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_arxiv,0.01,-0.20160524516205713,improves
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_freelaw,0.01,0.006222899609831911,worsens
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_nih_exporter,0.01,0.054148220479921405,worsens
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_pubmed_central,0.01,-0.007278652431867649,improves
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_wikipedia_en,0.01,0.00478138434690456,worsens
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_github,0.01,-0.007551063019178295,improves
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_philpapers,0.01,-0.03198117682058921,improves
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_stackexchange,0.01,0.0002437604306424479,worsens
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_enron_emails,0.01,0.7646222051507217,worsens
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_gutenberg_pg_19,0.01,0.007660467897906642,worsens
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_pile_cc,0.01,-0.001288358225021935,improves
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_ubuntu_irc,0.01,0.006590379941359137,worsens
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_europarl,0.01,0.2213140922637693,worsens
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_hackernews,0.01,-0.017911466105954843,improves
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_pubmed_abstracts,0.01,-0.0005601834616776324,improves
quadratic_ridge,0.001,train_the_pile_dm_mathematics,train_the_pile_uspto_backgrounds,0.01,0.004136058289293643,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_arxiv,0.01,-0.15125729673110988,improves
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_freelaw,0.01,0.04491461160248167,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_nih_exporter,0.01,0.09259187713971473,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_pubmed_central,0.01,0.03244151754243452,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_wikipedia_en,0.01,0.04349976796659982,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_dm_mathematics,0.01,0.03883607541667211,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_philpapers,0.01,0.005910666299867806,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_stackexchange,0.01,0.03823776815128099,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_enron_emails,0.01,0.7949079062949196,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_gutenberg_pg_19,0.01,0.04778175809947638,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_pile_cc,0.01,0.03793491942159166,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_ubuntu_irc,0.01,0.04703075846502447,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_europarl,0.01,0.2596284591289031,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_hackernews,0.01,0.020213217102774572,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_pubmed_abstracts,0.01,0.0379174565341871,worsens
quadratic_ridge,0.001,train_the_pile_github,train_the_pile_uspto_backgrounds,0.01,0.04301421833181818,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_arxiv,0.01,-0.18037589082355288,improves
