experiment_id,N_params_B,D_tokens_B,Q_score,val_loss,L_hat,epsilon_N,epsilon_D,epsilon_Q_score,epsilon_impurity,dlnN_dlnQ_score,dlnD_dlnQ_score,loss_qscore_0_1,loss_qscore_1_0,relative_loss_reduction_qscore_0_1_to_1_0
N0.41_D0600_Q0.1,0.41,600,0.1,2.6695,2.7237548618237737,-0.07097528787383314,-0.022395703869400194,-0.013299560840908586,0.11969604756817727,-0.18738297848893698,-0.5938442889968779,2.7237548618237737,2.397732170318861,0.11969604756817726
N0.41_D0600_Q0.2,0.41,600,0.2,2.7354,2.687530118323228,-0.07193195123569758,-0.022697571603886968,-0.026957646542131966,0.10783058616852786,-0.37476595697787396,-1.1876885779937558,2.7237548618237737,2.397732170318861,0.11969604756817726
N0.41_D0600_Q0.3,0.41,600,0.3,2.6187,2.651305374822682,-0.07291475635039742,-0.023007688166559823,-0.0409889526621978,0.09564088954512819,-0.5621489354668109,-1.7815328669906336,2.7237548618237737,2.397732170318861,0.11969604756817726
N0.41_D0600_Q0.4,0.41,600,0.4,2.5858,2.615080631322136,-0.07392478958400465,-0.02332639635184159,-0.05540898902567495,0.08311348353851242,-0.7495319139557479,-2.3753771559875116,2.7237548618237737,2.397732170318861,0.11969604756817726
N0.41_D0600_Q0.6,0.41,600,0.6,2.5121,2.5426311443210445,-0.0760311954203317,-0.023991056443435934,-0.08548171113561708,0.05698780742374472,-1.124297870933622,-3.5630657339812677,2.7237548618237737,2.397732170318861,0.11969604756817726
N0.41_D0600_Q0.8,0.41,600,0.8,2.4741,2.470181657319953,-0.07826116141816006,-0.02469470498960277,-0.11731847621230648,0.029329619053076617,-1.4990638279114958,-4.750754311975023,2.7237548618237737,2.397732170318861,0.11969604756817726
N0.41_D0600_Q0.9,0.41,600,0.9,2.471,2.433956913819407,-0.07942592751666051,-0.025062237935231723,-0.1339476018058644,0.014883066867318263,-1.686446806400433,-5.344598600971902,2.7237548618237737,2.397732170318861,0.11969604756817726
N0.41_D0600_Q1.0,0.41,600,1.0,2.3932,2.397732170318861,-0.08062588799898635,-0.025440876196832347,-0.151079190365655,0.0,-1.87382978488937,-5.938442889968779,2.7237548618237737,2.397732170318861,0.11969604756817726
N0.70_D0010_Q0.1,0.7,10,0.1,3.1919,3.098610654254057,-0.05373781289797056,-0.06266601512561035,-0.011690640594297702,0.10521576534867931,-0.2175496166264557,-0.18655471503756063,3.098610654254057,2.7725879627491445,0.1052157653486793
N0.70_D0010_Q0.2,0.7,10,0.2,3.1552,3.062385910753511,-0.054373473636113896,-0.06340728692814682,-0.023657856688370543,0.09463142675348217,-0.4350992332529113,-0.3731094300751212,3.098610654254057,2.7725879627491445,0.1052157653486793
N0.70_D0010_Q0.3,0.7,10,0.3,3.0155,3.0261611672529654,-0.05502435276212221,-0.06416630555871192,-0.03591158054555563,0.0837936879396298,-0.6526488498793669,-0.5596641451126818,3.098610654254057,2.7725879627491445,0.1052157653486793
N0.70_D0010_Q0.4,0.7,10,0.4,3.0148,2.9899364237524195,-0.055691003413706926,-0.06494371605539559,-0.0484622257687783,0.07269333865316745,-0.8701984665058227,-0.7462188601502425,3.098610654254057,2.7725879627491445,0.1052157653486793
N0.70_D0010_Q0.6,0.7,10,0.6,2.9615,2.917486936751328,-0.05707396920425539,-0.06655645298075685,-0.07449852071841538,0.04966568047894359,-1.305297699758734,-1.1193282902253636,3.098610654254057,2.7725879627491445,0.1052157653486793
N0.70_D0010_Q0.8,0.7,10,0.8,2.8692,2.845037449750236,-0.05852737003394479,-0.06825132728741719,-0.10186085530431518,0.025465213826078793,-1.7403969330116453,-1.4924377203004848,3.098610654254057,2.7725879627491445,0.1052157653486793
N0.70_D0010_Q0.9,0.7,10,0.9,2.7928,2.8088127062496904,-0.05928218681561336,-0.06913155216644075,-0.1160713531306315,0.01289681701451461,-1.9579465496381008,-1.6789924353380457,3.098610654254057,2.7725879627491445,0.1052157653486793
N0.70_D0010_Q1.0,0.7,10,1.0,2.8304,2.7725879627491445,-0.06005672743989628,-0.07003477788142973,-0.13065318030388975,0.0,-2.1754961662645567,-1.865547150375606,3.098610654254057,2.7725879627491445,0.1052157653486793
N0.70_D0050_Q0.1,0.7,50,0.1,2.8444,2.847549070983438,-0.058475747188600824,-0.043257071904811095,-0.012721376382825653,0.11449238744543087,-0.21754961662645567,-0.2940877831680227,2.847549070983438,2.5215263794785256,0.11449238744543085
N0.70_D0050_Q0.2,0.7,50,0.2,2.8069,2.8113243274828923,-0.05922922444563663,-0.043814452040222024,-0.025770590142461088,0.10308236056984435,-0.4350992332529113,-0.5881755663360454,2.847549070983438,2.5215263794785256,0.11449238744543085
N0.70_D0050_Q0.3,0.7,50,0.3,2.7973,2.7750995839823465,-0.06000237272314835,-0.04438638369122836,-0.03916047954779587,0.09137445227819035,-0.6526488498793669,-0.8822633495040679,2.847549070983438,2.5215263794785256,0.11449238744543085
N0.70_D0050_Q0.4,0.7,50,0.4,2.7324,2.7388748404818006,-0.06079597253617881,-0.04497344423900013,-0.05290456207071291,0.07935684310606936,-0.8701984665058226,-1.1763511326720906,2.847549070983438,2.5215263794785256,0.11449238744543085
N0.70_D0050_Q0.6,0.7,50,0.6,2.6134,2.666425353480709,-0.06244786090283752,-0.04619541842985247,-0.08151304919132718,0.05434203279421813,-1.3052976997587338,-1.7645266990081359,2.847549070983438,2.5215263794785256,0.11449238744543085
N0.70_D0050_Q0.8,0.7,50,0.8,2.6409,2.5939758664796173,-0.06419202342385057,-0.04748565185503298,-0.11171960069068124,0.027929900172670302,-1.7403969330116456,-2.3527022653441816,2.847549070983438,2.5215263794785256,0.11449238744543085
N0.70_D0050_Q0.9,0.7,50,0.9,2.5496,2.5577511229790715,-0.06510115784370048,-0.04815817841281679,-0.12746458737751873,0.014162731930835414,-1.9579465496381008,-2.646790048512204,2.847549070983438,2.5215263794785256,0.11449238744543085
N0.70_D0050_Q1.0,0.7,50,1.0,2.5581,2.5215263794785256,-0.06603641387102957,-0.048850028267990064,-0.1436619652102844,0.0,-2.175496166264556,-2.940877831680227,2.847549070983438,2.5215263794785256,0.11449238744543085
N0.70_D0150_Q0.1,0.7,150,0.1,2.7893,2.731229580701395,-0.06096615266564348,-0.03305512828641231,-0.013263163139600707,0.11936846825640637,-0.21754961662645567,-0.40124373515297124,2.731229580701395,2.4052068891964824,0.11936846825640635
N0.70_D0150_Q0.2,0.7,150,0.2,2.6375,2.695004837200849,-0.061785625496282956,-0.03349943678153049,-0.026882878279484244,0.10753151311793697,-0.43509923325291133,-0.8024874703059425,2.731229580701395,2.4052068891964824,0.11936846825640635
N0.70_D0150_Q0.3,0.7,150,0.3,2.6856,2.658780093700303,-0.06262742826174172,-0.03395585230370886,-0.0408737190259283,0.09537201106049935,-0.6526488498793669,-1.2037312054589138,2.731229580701395,2.4052068891964824,0.11936846825640635
N0.70_D0150_Q0.4,0.7,150,0.4,2.5991,2.6225553501997574,-0.06349248627651637,-0.03442487654754439,-0.05525106419246654,0.0828765962886998,-0.8701984665058228,-1.6049749406118852,2.731229580701395,2.4052068891964824,0.11936846825640635
N0.70_D0150_Q0.6,0.7,150,0.6,2.5608,2.5501058631986657,-0.06529633219740201,-0.035402900511936654,-0.08523115221995099,0.056820768146634004,-1.3052976997587338,-2.407462410917827,2.731229580701395,2.4052068891964824,0.11936846825640635
N0.70_D0150_Q0.8,0.7,150,0.8,2.5043,2.477656376197574,-0.0672056711259966,-0.036438121539792354,-0.11696454390867378,0.029241135977168438,-1.7403969330116456,-3.2099498812237703,2.731229580701395,2.4052068891964824,0.11936846825640635
N0.70_D0150_Q0.9,0.7,150,0.9,2.4035,2.4414316326970282,-0.0682028353167595,-0.03697877219277113,-0.13353750608398487,0.014837500675998316,-1.957946549638101,-3.6111936163767417,2.731229580701395,2.4052068891964824,0.11936846825640635
N0.70_D0150_Q1.0,0.7,150,1.0,2.3542,2.4052068891964824,-0.0692300360230509,-0.03753570828989655,-0.15060967795850438,0.0,-2.1754961662645567,-4.012437351529712,2.731229580701395,2.4052068891964824,0.11936846825640635
N0.70_D0300_Q0.1,0.7,300,0.1,2.6722,2.674402997474401,-0.06226158127223551,-0.02774840625743305,-0.013544983136331746,0.12190484822698572,-0.21754961662645567,-0.48813553508873725,2.674402997474401,2.3483803059694885,0.1219048482269857
N0.70_D0300_Q0.2,0.7,300,0.2,2.6214,2.638178253973855,-0.06311649310699415,-0.028129418760174427,-0.027461937756465816,0.10984775102586326,-0.43509923325291133,-0.9762710701774745,2.674402997474401,2.3483803059694885,0.1219048482269857
N0.70_D0300_Q0.3,0.7,300,0.3,2.5759,2.6019535104733094,-0.06399520933472526,-0.02852104027658707,-0.041766399770097766,0.09745493279689478,-0.6526488498793669,-1.4644066052662117,2.674402997474401,2.3483803059694885,0.1219048482269857
N0.70_D0300_Q0.4,0.7,300,0.4,2.5792,2.5657287669727635,-0.06489873821636513,-0.028923720162975494,-0.056474782474043764,0.08471217371106564,-0.8701984665058227,-1.952542140354949,2.674402997474401,2.3483803059694885,0.1219048482269857
N0.70_D0300_Q0.6,0.7,300,0.6,2.4842,2.493279279971672,-0.06678455996468015,-0.02976418304445202,-0.08717373250129623,0.05811582166753083,-1.305297699758734,-2.928813210532423,2.674402997474401,2.3483803059694885,0.1219048482269857
N0.70_D0300_Q0.8,0.7,300,0.8,2.4416,2.42082979297058,-0.0687832577347937,-0.03065495190347661,-0.11971017080418447,0.029927542701046115,-1.740396933011645,-3.905084280709898,2.674402997474401,2.3483803059694885,0.1219048482269857
N0.70_D0300_Q0.9,0.7,300,0.9,2.4128,2.3846050494700344,-0.0698281502083413,-0.031120633954251353,-0.13671978576803287,0.015191087307559206,-1.9579465496381008,-4.393219815798635,2.674402997474401,2.3483803059694885,0.1219048482269857
N0.70_D0300_Q1.0,0.7,300,1.0,2.3149,2.3483803059694885,-0.07090527848436406,-0.03160068268388066,-0.15425416151065477,0.0,-2.1754961662645567,-4.881355350887372,2.674402997474401,2.3483803059694885,0.1219048482269857
N0.70_D0600_Q0.1,0.7,600,0.1,2.5974,2.6276919738529894,-0.06336837088930367,-0.023214443665860604,-0.013785764793211067,0.12407188313889961,-0.2175496166264557,-0.5938442889968779,2.6276919738529894,2.301669282348077,0.12407188313889958
N0.70_D0600_Q0.2,0.7,600,0.2,2.5998,2.5914672303524435,-0.06425416367673563,-0.023538946039440418,-0.02795693734905474,0.11182774939621896,-0.4350992332529114,-1.1876885779937558,2.6276919738529894,2.301669282348077,0.12407188313889958
N0.70_D0600_Q0.3,0.7,600,0.3,2.5611,2.5552424868518977,-0.06516507158861036,-0.023872649117304644,-0.04252990902461316,0.09923645439076403,-0.652648849879367,-1.7815328669906336,2.6276919738529894,2.301669282348077,0.12407188313889958
N0.70_D0600_Q0.4,0.7,600,0.4,2.5225,2.519017743351352,-0.06610217812933347,-0.024215949831734057,-0.057522014040840716,0.08628302106126107,-0.8701984665058227,-2.375377155987512,2.6276919738529894,2.301669282348077,0.12407188313889958
N0.70_D0600_Q0.6,0.7,600,0.6,2.51,2.44656825635026,-0.06805964196983519,-0.024933049441769273,-0.08883809410962887,0.05922539607308591,-1.305297699758734,-3.5630657339812677,2.6276919738529894,2.301669282348077,0.12407188313889958
N0.70_D0600_Q0.8,0.7,600,0.8,2.4421,2.3741187693491685,-0.07013657519232273,-0.025693915605985745,-0.12206548035665914,0.030516370089164777,-1.7403969330116453,-4.750754311975024,2.6276919738529894,2.301669282348077,0.12407188313889958
N0.70_D0600_Q0.9,0.7,600,0.9,2.2624,2.3378940258486227,-0.07122331369212552,-0.02609203266863304,-0.13945144129728929,0.015494604588587696,-1.9579465496381012,-5.344598600971901,2.6276919738529894,2.301669282348077,0.12407188313889958
N0.70_D0600_Q1.0,0.7,600,1.0,2.3039,2.301669282348077,-0.07234425938555898,-0.02650268123490528,-0.15738465894453224,0.0,-2.1754961662645567,-5.938442889968779,2.6276919738529894,2.301669282348077,0.12407188313889958
N1.00_D0010_Q0.1,1.0,10,0.1,3.0483,3.0420797609461685,-0.04955076915320562,-0.0638305361419806,-0.011907887480661903,0.10717098732595713,-0.24031690494740862,-0.1865547150375606,3.0420797609461685,2.716057069441256,0.10717098732595712
N1.00_D0010_Q0.2,1.0,10,0.2,2.968,3.0058550174456227,-0.05014792500151231,-0.06459978309029499,-0.02410278825179642,0.09641115300718568,-0.4806338098948173,-0.3731094300751213,3.0420797609461685,2.716057069441256,0.10717098732595712
N1.00_D0010_Q0.3,1.0,10,0.3,2.8948,2.969630273945077,-0.0507596495438578,-0.06538779720544208,-0.03659520562378515,0.08538881312216534,-0.7209507148422258,-0.5596641451126818,3.0420797609461685,2.716057069441256,0.10717098732595712
N1.00_D0010_Q0.4,1.0,10,0.4,2.8223,2.933405530444531,-0.051386482508417326,-0.06619527375692792,-0.04939616173022801,0.07409424259534202,-0.9612676197896345,-0.7462188601502424,3.0420797609461685,2.716057069441256,0.10717098732595712
N1.00_D0010_Q0.6,1.0,10,0.6,2.8442,2.8609560434434393,-0.05268776929506942,-0.06787157131367542,-0.07597056987344517,0.050647046582296774,-1.441901429684452,-1.1193282902253638,3.0420797609461685,2.716057069441256,0.10717098732595712
N1.00_D0010_Q0.8,1.0,10,0.8,2.7546,2.7885065564423477,-0.05405667475732867,-0.06963497420482996,-0.1039258621554395,0.02598146553885987,-1.922535239579269,-1.492437720300485,3.0420797609461685,2.716057069441256,0.10717098732595712
N1.00_D0010_Q0.9,1.0,10,0.9,2.7505,2.752281812941802,-0.05476815319982276,-0.07055148975471869,-0.11845541760000229,0.013161713066666919,-2.1628521445266777,-1.6789924353380454,3.0420797609461685,2.716057069441256,0.10717098732595712
N1.00_D0010_Q1.0,1.0,10,1.0,2.6827,2.716057069441256,-0.055498609979978096,-0.07149245290630366,-0.133372541792717,0.0,-2.403169049474086,-1.8655471503756058,3.0420797609461685,2.716057069441256,0.10717098732595712
N1.00_D0050_Q0.1,1.0,50,0.1,2.8264,2.7910181776755496,-0.05400802946608593,-0.04413322560965695,-0.012979042483598218,0.11681138235238396,-0.24031690494740865,-0.2940877831680227,2.7910181776755496,2.464995486170637,0.11681138235238393
N1.00_D0050_Q0.2,1.0,50,0.2,2.8076,2.7547934341750038,-0.05471821956241335,-0.044713564867667525,-0.02629942633894385,0.1051977053557754,-0.48063380989481724,-0.5881755663360454,2.7910181776755496,2.464995486170637,0.11681138235238393
N1.00_D0050_Q0.3,1.0,50,0.3,2.6823,2.718568690674458,-0.055447336128514615,-0.04530937008821703,-0.03997479661794979,0.09327452544188283,-0.7209507148422258,-0.882263349504068,2.7910181776755496,2.464995486170637,0.11681138235238393
N1.00_D0050_Q0.4,1.0,50,0.4,2.6528,2.682343947173912,-0.056196145963718705,-0.045921267869389444,-0.05401953547189476,0.08102930320784213,-0.9612676197896346,-1.1763511326720908,2.7910181776755496,2.464995486170637,0.11681138235238393
N1.00_D0050_Q0.6,1.0,50,0.6,2.6707,2.6098944601728205,-0.05775612549876868,-0.04719602144672631,-0.08327863992970917,0.05551909328647279,-1.4419014296844517,-1.764526699008136,2.7910181776755496,2.464995486170637,0.11681138235238393
N1.00_D0050_Q0.8,1.0,50,0.8,2.4922,2.537444973171729,-0.05940518654552946,-0.04854356891217294,-0.11420856454756065,0.02855214113689016,-1.922535239579269,-2.3527022653441816,2.7910181776755496,2.464995486170637,0.11681138235238393
N1.00_D0050_Q0.9,1.0,50,0.9,2.5805,2.501220229671183,-0.06026554167127414,-0.04924661709305052,-0.13034545604477712,0.014482828449419678,-2.1628521445266777,-2.6467900485122042,2.7910181776755496,2.464995486170637,0.11681138235238393
N1.00_D0050_Q1.0,1.0,50,1.0,2.5615,2.464995486170637,-0.061151183775371785,-0.04997032879251359,-0.14695663218767538,0.0,-2.4031690494740863,-2.940877831680227,2.7910181776755496,2.464995486170637,0.11681138235238393
N1.00_D0150_Q0.1,1.0,150,0.1,2.6482,2.6746986873935064,-0.05635677494842461,-0.03375376246873911,-0.013543485728423057,0.12189137155580751,-0.24031690494740865,-0.4012437351529713,2.6746986873935064,2.348675995888594,0.1218913715558075
N1.00_D0150_Q0.2,1.0,150,0.2,2.6343,2.6384739438929605,-0.05713052134897178,-0.03421718239010636,-0.0274588601372335,0.109835440548934,-0.48063380989481724,-0.8024874703059426,2.6746986873935064,2.348675995888594,0.1218913715558075
N1.00_D0150_Q0.3,1.0,150,0.3,2.6133,2.6022492003924147,-0.05792580970244956,-0.034693504433055244,-0.04176165391279575,0.09744385912985674,-0.7209507148422258,-1.2037312054589135,2.6746986873935064,2.348675995888594,0.1218913715558075
N1.00_D0150_Q0.4,1.0,150,0.4,2.5016,2.566024456891869,-0.05874355233654523,-0.03518327501799532,-0.05646827473253866,0.08470241209880798,-0.9612676197896346,-1.6049749406118852,2.6746986873935064,2.348675995888594,0.1218913715558075
N1.00_D0150_Q0.6,1.0,150,0.6,2.5859,2.493574969890777,-0.06045031482926904,-0.03620550625501473,-0.08716339537719824,0.0581089302514655,-1.4419014296844517,-2.407462410917827,2.6746986873935064,2.348675995888594,0.1218913715558075
N1.00_D0150_Q0.8,1.0,150,0.8,2.3211,2.4211254828896855,-0.06225922326023886,-0.03728891575746642,-0.11969555070664252,0.029923887676660623,-1.922535239579269,-3.2099498812237703,2.6746986873935064,2.348675995888594,0.1218913715558075
N1.00_D0150_Q0.9,1.0,150,0.9,2.3833,2.3849007393891397,-0.06320489129408878,-0.03785530470037633,-0.13670283467999547,0.015189203853332828,-2.1628521445266777,-3.6111936163767417,2.6746986873935064,2.348675995888594,0.1218913715558075
N1.00_D0150_Q1.0,1.0,150,1.0,2.334,2.348675995888594,-0.06417973030088078,-0.03843916501372165,-0.15423474146267088,0.0,-2.4031690494740863,-4.012437351529712,2.6746986873935064,2.348675995888594,0.1218913715558075
N1.00_D0300_Q0.1,1.0,300,0.1,2.6943,2.6178721041665125,-0.05758012079366836,-0.028347611310692262,-0.013837476415632306,0.12453728774069076,-0.24031690494740862,-0.4881355350887372,2.6178721041665125,2.2918494126616,0.12453728774069074
N1.00_D0300_Q0.2,1.0,300,0.2,2.5728,2.5816473606659667,-0.05838806425576189,-0.028745374755936037,-0.028063277775630235,0.11225311110252094,-0.4806338098948173,-0.9762710701774745,2.6178721041665125,2.2918494126616,0.12453728774069074
N1.00_D0300_Q0.3,1.0,300,0.3,2.4688,2.545422617165421,-0.059219003934263575,-0.02915445960508397,-0.042693983218651914,0.09961929417685444,-0.720950714842226,-1.4644066052662117,2.6178721041665125,2.2918494126616,0.12453728774069074
N1.00_D0300_Q0.4,1.0,300,0.4,2.5249,2.509197873664875,-0.06007393580328485,-0.029575356192067227,-0.05774712928101893,0.0866206939215284,-0.9612676197896345,-1.9525421403549488,2.6178721041665125,2.2918494126616,0.12453728774069074
N1.00_D0300_Q0.6,1.0,300,0.6,2.4469,2.4367483866637834,-0.06186005613269784,-0.030454691701517787,-0.08919610337809745,0.05946406891873164,-1.4419014296844517,-2.928813210532423,2.6178721041665125,2.2918494126616,0.12453728774069074
N1.00_D0300_Q0.8,1.0,300,0.8,2.4239,2.3642988996626917,-0.06375564104935626,-0.03138791837216681,-0.12257246663935402,0.0306431166598385,-1.9225352395792692,-3.9050842807098975,2.6178721041665125,2.2918494126616,0.12453728774069074
N1.00_D0300_Q0.9,1.0,300,0.9,2.2509,2.328074156162146,-0.06474767634926831,-0.03187631316364639,-0.1400396506451342,0.015559961182792688,-2.1628521445266777,-4.393219815798635,2.6178721041665125,2.2918494126616,0.12453728774069074
N1.00_D0300_Q1.0,1.0,300,1.0,2.342,2.2918494126616,-0.06577107167142637,-0.03238014699396562,-0.15805900379151375,0.0,-2.4031690494740867,-4.881355350887373,2.6178721041665125,2.2918494126616,0.12453728774069074
N1.00_D0600_Q0.1,1.0,600,0.1,2.6008,2.571161080545101,-0.058626195426202295,-0.023724848575147162,-0.01408886583366686,0.12679979250300175,-0.24031690494740865,-0.593844288996878,2.571161080545101,2.2451383890401884,0.12679979250300172
N1.00_D0600_Q0.2,1.0,600,0.2,2.4894,2.534936337044555,-0.05946397539751434,-0.024063881371223606,-0.028580397046799,0.114321588187196,-0.48063380989481724,-1.187688577993756,2.571161080545101,2.2451383890401884,0.12679979250300172
N1.00_D0600_Q0.3,1.0,600,0.3,2.4439,2.498711593544009,-0.06032604657926387,-0.024412744334261195,-0.0434921064049257,0.10148158161149329,-0.7209507148422258,-1.7815328669906338,2.571161080545101,2.2451383890401884,0.12679979250300172
N1.00_D0600_Q0.4,1.0,600,0.4,2.4229,2.4624868500434633,-0.06121348098879066,-0.02477187128823352,-0.05884253716913285,0.08826380575369926,-0.9612676197896346,-2.375377155987512,2.571161080545101,2.2451383890401884,0.12679979250300172
N1.00_D0600_Q0.6,1.0,600,0.6,2.4336,2.3900373630423717,-0.06306905252242712,-0.02552278397045412,-0.09093935700093143,0.06062623800062096,-1.4419014296844517,-3.5630657339812672,2.571161080545101,2.2451383890401884,0.12679979250300172
N1.00_D0600_Q0.8,1.0,600,0.8,2.3549,2.31758787604128,-0.0650406370945296,-0.026320644808705308,-0.12504291681891977,0.031260729204729935,-1.922535239579269,-4.750754311975024,2.571161080545101,2.2451383890401884,0.12679979250300172
N1.00_D0600_Q0.9,1.0,600,0.9,2.2636,2.281363132540734,-0.06607338824328578,-0.0267385785402382,-0.14290696945813441,0.01587855216201493,-2.1628521445266777,-5.344598600971902,2.571161080545101,2.2451383890401884,0.12679979250300172
N1.00_D0600_Q1.0,1.0,600,1.0,2.2915,2.2451383890401884,-0.06713946575236451,-0.027169998783158466,-0.16134748609430777,0.0,-2.403169049474086,-5.938442889968779,2.571161080545101,2.2451383890401884,0.12679979250300172
N2.80_D0010_Q0.1,2.8,10,0.1,2.9592,2.907183494837604,-0.0389015897338402,-0.0667923378323627,-0.012460425551008902,0.11214382995908011,-0.32030633288412047,-0.1865547150375606,2.907183494837604,2.5811608033326916,0.1121438299590801
N2.80_D0010_Q0.2,2.8,10,0.2,2.8431,2.8709587513370582,-0.039392436253044116,-0.06763509996004995,-0.02523529359916809,0.10094117439667236,-0.6406126657682409,-0.3731094300751212,2.907183494837604,2.5811608033326916,0.1121438299590801
N2.80_D0010_Q0.3,2.8,10,0.3,2.8867,2.8347340078365124,-0.03989582771594091,-0.06849940121050711,-0.03833665881920907,0.08945220391148782,-0.9609189986523615,-0.5596641451126819,2.907183494837604,2.5811608033326916,0.1121438299590801
N2.80_D0010_Q0.4,2.8,10,0.4,2.771,2.7985092643359666,-0.040412251279074926,-0.06938607801033554,-0.05177720004316839,0.07766580006475259,-1.2812253315364819,-0.7462188601502424,2.907183494837604,2.5811608033326916,0.1121438299590801
N2.80_D0010_Q0.6,2.8,10,0.6,2.7064,2.726059777334875,-0.04148627280203309,-0.07123012625852955,-0.07972989543749666,0.05315326362499778,-1.9218379973047226,-1.1193282902253636,2.907183494837604,2.5811608033326916,0.1121438299590801
N2.80_D0010_Q0.8,2.8,10,0.8,2.651,2.6536102903337833,-0.042618940697180786,-0.0731748677773772,-0.10920893284895823,0.027302233212239554,-2.5624506630729638,-1.4924377203004848,2.907183494837604,2.5811608033326916,0.1121438299590801
N2.80_D0010_Q0.9,2.8,10,0.9,2.6397,2.6173855468332374,-0.04320878891304194,-0.07418761151286889,-0.12456043852590455,0.013840048725100503,-2.8827569959570845,-1.6789924353380454,2.907183494837604,2.5811608033326916,0.1121438299590801
N2.80_D0010_Q1.0,2.8,10,1.0,2.484,2.5811608033326916,-0.04381519332353943,-0.07522878151456033,-0.14034283898071712,0.0,-3.2030633288412047,-1.8655471503756063,2.907183494837604,2.5811608033326916,0.1121438299590801
N2.80_D0050_Q0.1,2.8,50,0.1,2.5785,2.6561219115669847,-0.04257864034954786,-0.04637461645852705,-0.01363820814955552,0.12274387334599968,-0.32030633288412047,-0.2940877831680227,2.6561219115669847,2.3300992200620723,0.12274387334599966
N2.80_D0050_Q0.2,2.8,50,0.2,2.4874,2.619897168066439,-0.043167365870558555,-0.0470158281085958,-0.0276535613245315,0.110614245298126,-0.6406126657682409,-0.5881755663360454,2.6561219115669847,2.3300992200620723,0.12274387334599966
N2.80_D0050_Q0.3,2.8,50,0.3,2.5971,2.583672424565893,-0.04377260000991271,-0.047675020155352965,-0.04206192296993566,0.09814448692984987,-0.9609189986523613,-0.882263349504068,2.6561219115669847,2.3300992200620723,0.12274387334599966
N2.80_D0050_Q0.4,2.8,50,0.4,2.5963,2.5474476810653472,-0.04439504702599743,-0.048352959643314805,-0.05688005884446127,0.08532008826669189,-1.2812253315364819,-1.1763511326720908,2.6561219115669847,2.3300992200620723,0.12274387334599966
N2.80_D0050_Q0.6,2.8,50,0.6,2.5446,2.4749981940642556,-0.04569460287623469,-0.04976837365434083,-0.08781762407929751,0.058545082719531676,-1.921837997304723,-1.764526699008136,2.6561219115669847,2.3300992200620723,0.12274387334599966
N2.80_D0050_Q0.8,2.8,50,0.8,2.3227,2.402548707063164,-0.04707253562214292,-0.05126915202754733,-0.12062105011748583,0.030155262529371455,-2.5624506630729638,-2.352702265344181,2.6561219115669847,2.3300992200620723,0.12274387334599966
N2.80_D0050_Q0.9,2.8,50,0.9,2.3871,2.366323963562618,-0.04779314300941934,-0.05205400309201961,-0.13777601736918102,0.015308446374353444,-2.8827569959570845,-2.6467900485122042,2.6561219115669847,2.3300992200620723,0.12274387334599966
N2.80_D0050_Q1.0,2.8,50,1.0,2.2984,2.3300992200620723,-0.04853615615310641,-0.05286325743361576,-0.15546438189692555,0.0,-3.2030633288412047,-2.940877831680227,2.6561219115669847,2.3300992200620723,0.12274387334599966
N2.80_D0150_Q0.1,2.8,150,0.1,2.4446,2.539802421284942,-0.04452868406194661,-0.035546522600783045,-0.014262819500037702,0.1283653755003393,-0.32030633288412047,-0.40124373515297135,2.539802421284942,2.2137797297800295,0.12836537550033927
N2.80_D0150_Q0.2,2.8,150,0.2,2.4506,2.503577677784396,-0.04517297809479178,-0.036060852024222094,-0.02893838191799492,0.11575352767197968,-0.6406126657682409,-0.8024874703059426,2.539802421284942,2.2137797297800295,0.12836537550033927
N2.80_D0150_Q0.3,2.8,150,0.3,2.3889,2.4673529342838503,-0.04583619069072896,-0.03659028382817589,-0.04404486646057396,0.10277135507467257,-0.9609189986523614,-1.2037312054589138,2.539802421284942,2.2137797297800295,0.12836537550033927
N2.80_D0150_Q0.4,2.8,150,0.4,2.5101,2.4311281907833044,-0.04651916753132032,-0.037135493106449605,-0.05960153584311702,0.08940230376467552,-1.2812253315364819,-1.604974940611885,2.539802421284942,2.2137797297800295,0.12836537550033927
N2.80_D0150_Q0.6,2.8,150,0.6,2.2938,2.358678703782213,-0.047948056433381306,-0.03827615182388349,-0.09214839675058335,0.061432264500388904,-1.9218379973047226,-2.4074624109178275,2.539802421284942,2.2137797297800295,0.12836537550033927
N2.80_D0150_Q0.8,2.8,150,0.8,2.2577,2.286229216781121,-0.0494675069179608,-0.039489104376349164,-0.12675804590249506,0.03168951147562376,-2.5624506630729638,-3.2099498812237703,2.539802421284942,2.2137797297800295,0.12836537550033927
N2.80_D0150_Q0.9,2.8,150,0.9,2.2652,2.2500044732805753,-0.050263926556674624,-0.040124873191072385,-0.14489868592552685,0.016099853991725203,-2.8827569959570845,-3.6111936163767413,2.539802421284942,2.2137797297800295,0.12836537550033927
N2.80_D0150_Q1.0,2.8,150,1.0,2.2464,2.2137797297800295,-0.051086410303522706,-0.04078144855843423,-0.16363300744534906,0.0,-3.2030633288412047,-4.012437351529713,2.539802421284942,2.2137797297800295,0.12836537550033927
N2.80_D0300_Q0.1,2.8,300,0.1,2.446,2.4829758380579476,-0.045547789013372114,-0.029887693521842663,-0.014589245269852854,0.13130320742867568,-0.32030633288412047,-0.48813553508873725,2.4829758380579476,2.156953146553035,0.13130320742867566
