model,dataset,destination,source,delta,target,valid_rows,mean_effect,bootstrap_ci_low,bootstrap_ci_high
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_arxiv,0.01,metric/the_pile_pile_cc_val_loss,243,-0.04529197874297052,-0.05043459599208677,-0.040176101908020324
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_arxiv,0.01,metric/the_pile_ubuntu_irc_val_loss,243,0.02364887755299298,0.01948749804647169,0.02825056011527687
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_arxiv,0.01,metric/the_pile_hackernews_val_loss,243,0.006253875710950541,0.0043573522927685075,0.007830198814020882
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_arxiv,0.01,metric/the_pile_pubmed_abstracts_val_loss,243,0.0075509139432794765,0.005968535368410771,0.009135886662862611
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_arxiv,0.01,metric/the_pile_uspto_backgrounds_val_loss,243,0.0008219659692004307,1.7049297113237947e-06,0.0017035976411125268
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_arxiv_val_loss,229,0.023116236204833857,0.017748771702132782,0.028802005078287216
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_freelaw_val_loss,229,0.06212495443244576,0.043906806190195435,0.08173934898814875
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_pubmed_central_val_loss,229,0.013001371655790822,0.010026514889468655,0.0161210208461343
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_wikipedia_en_val_loss,229,-0.2870722145674504,-0.32238499510373436,-0.2566099424123181
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_dm_mathematics_val_loss,229,0.024351652630567613,0.018559905760327518,0.02994115789270977
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_github_val_loss,229,0.014097595408259687,0.009292710808279576,0.019398108995332897
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_stackexchange_val_loss,229,0.01510525364076107,0.01037405571311586,0.020315438091641616
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_gutenberg_pg_19_val_loss,229,-0.009891099408144022,-0.012077370958801065,-0.0075220635968387345
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_pile_cc_val_loss,229,-0.04306952495579504,-0.04902264679750882,-0.03807684057251086
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_ubuntu_irc_val_loss,229,0.02266696371409852,0.01733277161456019,0.028222949567023377
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_hackernews_val_loss,229,0.00973134257288925,0.008237471667238948,0.011301588110321227
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_pubmed_abstracts_val_loss,229,0.006673796874290846,0.00473611703598128,0.008602692060969063
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_freelaw,0.01,metric/the_pile_uspto_backgrounds_val_loss,229,0.0003622023893080499,-0.0007296732353699878,0.0014057963673943445
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_arxiv_val_loss,99,0.0032598136440237873,-0.0058070797465953885,0.01140653448563205
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_freelaw_val_loss,99,-0.031159720748434105,-0.03678074421534307,-0.025526282831863492
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_pubmed_central_val_loss,99,0.0077050760383694065,0.0033659781051515463,0.011960033350804302
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_wikipedia_en_val_loss,99,-0.29086076072283756,-0.3408790329996387,-0.24468907746707758
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_dm_mathematics_val_loss,99,0.004972251548820885,-0.003954370343317767,0.013662271503812278
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_github_val_loss,99,0.009425786326796288,0.003479071938301067,0.01549032977255825
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_stackexchange_val_loss,99,0.013482087584174948,0.008443826158569744,0.01890070154305519
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_gutenberg_pg_19_val_loss,99,-0.029321597490880008,-0.0347890413335729,-0.02454187952166602
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_pile_cc_val_loss,99,-0.050120785648669036,-0.059261092243649734,-0.041382111600978246
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_ubuntu_irc_val_loss,99,-0.0017910897930917785,-0.012513959862331744,0.0063080124908461155
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_hackernews_val_loss,99,-9.946349206490731e-05,-0.0032263836432121695,0.002754742214572415
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_pubmed_abstracts_val_loss,99,0.021203657506659583,0.017503722547599743,0.024691508325681195
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_nih_exporter,0.01,metric/the_pile_uspto_backgrounds_val_loss,99,8.761953909776536e-05,-0.0009492604645807684,0.0011037165752080557
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_arxiv_val_loss,266,0.04734536758655063,0.04238956412423408,0.05282213818909863
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_freelaw_val_loss,266,-0.02339526463373856,-0.027748305218091542,-0.019565233032908184
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_pubmed_central_val_loss,266,0.11217286981474744,0.08622118831731589,0.1400800494381431
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_wikipedia_en_val_loss,266,-0.28436093782579425,-0.31893717314077186,-0.25462862797739916
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_dm_mathematics_val_loss,266,0.019584490093454192,0.013502593632833855,0.026902596004713904
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_github_val_loss,266,0.005647254524197212,-0.0021068583531165166,0.012577229677905005
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_stackexchange_val_loss,266,0.011306143831934849,0.004916605035119451,0.016487069846818997
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_gutenberg_pg_19_val_loss,266,-0.02594577343069354,-0.03028871128375428,-0.022421651178762162
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_pile_cc_val_loss,266,-0.048775087630270185,-0.05419007562247877,-0.04342178971526025
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_ubuntu_irc_val_loss,266,0.014158311694396464,0.006805974830720469,0.020898468774240536
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_hackernews_val_loss,266,0.0010965244687473682,-0.0025106937710301885,0.003854644759639926
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_pubmed_abstracts_val_loss,266,0.035534729797804115,0.02899195571995582,0.04326542952070868
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pubmed_central,0.01,metric/the_pile_uspto_backgrounds_val_loss,266,0.0036360635253480404,0.003145099484146463,0.004086554943602672
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_arxiv_val_loss,164,0.0286098080752139,0.023575488562954633,0.03400618928078775
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_freelaw_val_loss,164,-0.01438930366326536,-0.01605922413104709,-0.012680509618492186
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_pubmed_central_val_loss,164,0.011186642560519683,0.007460108436816294,0.015026335884157627
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_wikipedia_en_val_loss,164,-0.27212159836705685,-0.3099680119075551,-0.2313035860136671
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_dm_mathematics_val_loss,164,0.3170538161648404,0.25980046938075985,0.39909010211060814
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_github_val_loss,164,0.01569092752098514,0.011041957166531327,0.020101725658137386
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_stackexchange_val_loss,164,0.01846209067506387,0.014302772431555614,0.023174621392546977
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_gutenberg_pg_19_val_loss,164,-0.01569918398142972,-0.01749106410051309,-0.013707335581072165
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_pile_cc_val_loss,164,-0.04357921999075049,-0.04931436173664683,-0.0374964844831159
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_ubuntu_irc_val_loss,164,0.023009518768000385,0.017508402444784365,0.029093461569836342
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_hackernews_val_loss,164,0.0075089809077376205,0.005610658779248023,0.00947777492523371
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_pubmed_abstracts_val_loss,164,0.0028489669858422872,-0.000222270614408976,0.005772654385402051
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_dm_mathematics,0.01,metric/the_pile_uspto_backgrounds_val_loss,164,-0.003370673115860614,-0.0053000702251888064,-0.0018827379164811126
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_arxiv_val_loss,237,0.029981926916418957,0.02477718877703116,0.034791119352854685
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_freelaw_val_loss,237,-0.02179753425736657,-0.02611473944478513,-0.01812949362923106
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_pubmed_central_val_loss,237,0.011029784539584092,0.006658522946198962,0.014970669147387603
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_wikipedia_en_val_loss,237,-0.29926816526640665,-0.33556615046088833,-0.266247228701298
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_dm_mathematics_val_loss,237,0.027837791669147516,0.02298264999979797,0.03292889748662542
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_github_val_loss,237,0.1084844051709416,0.08832575737515602,0.13387064873517027
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_stackexchange_val_loss,237,0.05385941913294889,0.04570540937841637,0.0639596297259862
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_gutenberg_pg_19_val_loss,237,-0.02307197661293963,-0.025896242486692204,-0.020379857000691115
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_pile_cc_val_loss,237,-0.05183326161651897,-0.05764572857645472,-0.04702137380222666
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_ubuntu_irc_val_loss,237,0.027746491430033084,0.02286720144072073,0.03189796742868976
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_hackernews_val_loss,237,0.007485837364193018,0.005369891843575835,0.00951515245976774
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_pubmed_abstracts_val_loss,237,0.00037873227648283663,-0.0036618203760949673,0.004092377877292522
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_github,0.01,metric/the_pile_uspto_backgrounds_val_loss,237,-0.00647088102872095,-0.009721890502392392,-0.0034795639965706417
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_arxiv_val_loss,90,0.014992510829963626,0.008362230794818282,0.0214731716615017
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_freelaw_val_loss,90,-0.017293050334490266,-0.020486355508957336,-0.01442373478755494
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_pubmed_central_val_loss,90,-0.01282745306675209,-0.01985107008433471,-0.0060864767048853935
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_wikipedia_en_val_loss,90,-0.23749384550194425,-0.2881330646362475,-0.18142292715228037
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_dm_mathematics_val_loss,90,-0.006317283829369802,-0.015889506212346582,0.0032539124601911424
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_github_val_loss,90,0.0014519299211400642,-0.00477278344615693,0.007901016448344084
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_stackexchange_val_loss,90,0.008611865066743846,0.0032558109008079205,0.014036749647881399
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_gutenberg_pg_19_val_loss,90,-0.015306255356734038,-0.01816197368148732,-0.012580179026581508
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_pile_cc_val_loss,90,-0.037478515182028736,-0.04585608657558838,-0.0288638497086971
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_ubuntu_irc_val_loss,90,0.013487947790287998,0.006846317742547381,0.0208465766242255
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_hackernews_val_loss,90,0.0014644838197898006,-0.0011927243481766494,0.0039043865489667203
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_pubmed_abstracts_val_loss,90,-0.016679902174584635,-0.02220054521814865,-0.01135774074969127
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_philpapers,0.01,metric/the_pile_uspto_backgrounds_val_loss,90,-0.008246317756548846,-0.010840734721966021,-0.005864375378599045
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_arxiv_val_loss,238,0.054824572099663564,0.04825255471722099,0.06276446338493064
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_freelaw_val_loss,238,-0.01623236761131161,-0.018409789981942443,-0.014392387281836195
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_pubmed_central_val_loss,238,0.016514663911718405,0.01389371274225799,0.019273181649650785
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_wikipedia_en_val_loss,238,-0.2811673616165481,-0.3178624480548033,-0.24376800600080098
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_dm_mathematics_val_loss,238,0.0363574919311132,0.03180754892038998,0.040619512479936434
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_github_val_loss,238,0.06173753241262974,0.051769919613665547,0.073212342444558
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_stackexchange_val_loss,238,0.08079271310208493,0.06703527842388265,0.09620265651483306
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_gutenberg_pg_19_val_loss,238,-0.018715964588849544,-0.020577188164415082,-0.01688315947825431
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_pile_cc_val_loss,238,-0.04300299155317681,-0.04752814901441785,-0.03866240442829509
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_ubuntu_irc_val_loss,238,0.03369804322892269,0.029715012338289853,0.037436275428012984
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_hackernews_val_loss,238,0.013931737125120533,0.012381776123275704,0.015144124344148104
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_pubmed_abstracts_val_loss,238,0.00530962789362065,0.0031028976293781215,0.007311911217257788
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_stackexchange,0.01,metric/the_pile_uspto_backgrounds_val_loss,238,0.0001672996865351064,-0.001022758824896418,0.0011613551016419245
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_arxiv_val_loss,44,-0.06257295865094223,-0.08990971644489243,-0.03817903622529576
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_freelaw_val_loss,44,-0.060728125819288215,-0.0757494459239898,-0.048742264365353616
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_pubmed_central_val_loss,44,-0.05060656289451199,-0.0686174116606325,-0.03427872880140181
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_wikipedia_en_val_loss,44,-0.3143671027922551,-0.39967745812078553,-0.24689025994003186
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_dm_mathematics_val_loss,44,-0.10587078289371234,-0.14967383448843943,-0.07423001387545124
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_github_val_loss,44,-0.0708074660593612,-0.0917378737398566,-0.047648190272541094
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_stackexchange_val_loss,44,-0.05034429878843069,-0.06926729471911428,-0.03302072619577048
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_gutenberg_pg_19_val_loss,44,-0.0459109935552556,-0.05658978120756683,-0.036948541157629106
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_pile_cc_val_loss,44,-0.06627533160150954,-0.08274179520119429,-0.05390756887635864
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_ubuntu_irc_val_loss,44,-0.07676239912936028,-0.10719719737263811,-0.05462831612756972
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_hackernews_val_loss,44,-0.022465207010082224,-0.03007758742244552,-0.014979244646083946
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_pubmed_abstracts_val_loss,44,-0.013211539890145663,-0.01888302013162905,-0.007123518336733175
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_enron_emails,0.01,metric/the_pile_uspto_backgrounds_val_loss,44,-0.024418909384643597,-0.03178573601477192,-0.01770565715804715
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_arxiv_val_loss,200,0.0318996389378105,0.027458137940614816,0.036455174476491416
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_freelaw_val_loss,200,-0.010599386440336598,-0.011967435257306683,-0.00918083416711656
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_pubmed_central_val_loss,200,0.016287222469811503,0.013296481457638806,0.01858759259320108
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_wikipedia_en_val_loss,200,-0.27983697475473884,-0.31742141905513177,-0.2477376420841061
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_dm_mathematics_val_loss,200,0.030549068825800486,0.025557135500785137,0.0350725260815191
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_github_val_loss,200,0.019142639913005043,0.015319420091346344,0.023082193152687076
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_stackexchange_val_loss,200,0.02094332600826354,0.01667917300763804,0.025014895834759916
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_gutenberg_pg_19_val_loss,200,0.01745257646354281,0.010715357423688893,0.024445480145175363
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_pile_cc_val_loss,200,-0.041690544667779085,-0.047595826507236164,-0.03646304118495102
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_ubuntu_irc_val_loss,200,0.02812325281433655,0.023859053906920166,0.032682234260312845
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_hackernews_val_loss,200,0.012370114957804828,0.01084727130071486,0.013892639103002435
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_pubmed_abstracts_val_loss,200,0.008869257424096246,0.007336261350657438,0.010470670540242373
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_gutenberg_pg_19,0.01,metric/the_pile_uspto_backgrounds_val_loss,200,0.0014941246887333515,0.0008857952586519551,0.0021528266670855526
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_arxiv_val_loss,262,0.027848162139734282,0.023346852883640013,0.0331292995229902
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_freelaw_val_loss,262,-0.005468048453091221,-0.007126998568810408,-0.0032836298702320593
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_pubmed_central_val_loss,262,0.015562717736986325,0.012755947108464998,0.018234769309553756
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_wikipedia_en_val_loss,262,-0.27900629890943435,-0.3118053808841345,-0.2449710135138441
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_dm_mathematics_val_loss,262,0.01853125096764628,0.011059414667913364,0.02618789283789827
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_github_val_loss,262,0.02024433368004609,0.01625846038016142,0.02419297680604766
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_stackexchange_val_loss,262,0.02618743713751495,0.022904701578262646,0.029706148333609777
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_gutenberg_pg_19_val_loss,262,-0.003443995849502917,-0.007286690603229432,0.00042713263356563864
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_pile_cc_val_loss,262,-0.02001251560393909,-0.02891749766095688,-0.011192782535632002
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_ubuntu_irc_val_loss,262,0.030279162654530553,0.0256129928667343,0.03379927485252066
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_hackernews_val_loss,262,0.022322829799902962,0.019190060424564195,0.025351983577277363
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_pubmed_abstracts_val_loss,262,0.01242432771155671,0.011052054370624662,0.013738052160740687
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_pile_cc,0.01,metric/the_pile_uspto_backgrounds_val_loss,262,0.004915212010205954,0.004414414289689592,0.005400516903358541
ilr_ridge,A4_A5_train_1m,train_the_pile_wikipedia_en,train_the_pile_ubuntu_irc,0.01,metric/the_pile_arxiv_val_loss,158,0.03137177129729406,0.026265858138105797,0.036563079426583024
