budget,context,axis,cost,scope,lambda_q,cost_coordinate,Q0,Q_star,Q_B_star,Q_upper,regime,predicted_loss,scale_loss,remaining_p,benefit_vs_same_recipe_no_processing,N_B,D_B,train_share,attention_share,quality_share,utilization,N_outside_B1,D_outside_B1,recipe
1.2589254117941712e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,2.1275902417549086,2.315216709363993,0.0,0.1853975188904191,2.0170550574167656,95.17721486666325,0.9149597623454729,0.062461253109450963,0.022578984545075925,0.9999999999999998,False,False,reference
1.2589254117941712e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,2.1544611298546608,2.342087597463745,0.0,0.15852663079066698,2.6205774050322868,58.47938530534065,0.730383647938033,0.04986085703256971,0.2197554950293972,1.0,False,False,reference
1.584893192461111e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,2.105661023877466,2.29328749148655,0.0,0.18568402773287396,2.2323891118784447,108.49950353732149,0.9169568453940213,0.06259758731223185,0.02044556729374697,1.0,False,False,reference
1.584893192461111e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,2.1294472689857717,2.317073736594856,0.0,0.161897782624568,2.848406127008102,68.94446188218774,0.7434513388635887,0.050752944733087675,0.20579571640332342,0.9999999999999999,False,False,reference
1.995262314968883e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,2.084519986004675,2.272146453613759,0.0,0.18593398401296035,2.4712910332007905,123.63259412303704,0.9187727918543256,0.06272155592392196,0.01850565222175257,1.0000000000000002,False,False,reference
1.995262314968883e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,2.1055531150865785,2.2931795826956627,0.0,0.16490085493105688,3.0993829088740203,81.11933568445457,0.7560506126339602,0.05161305515581168,0.19233633221022806,1.0,False,False,reference
2.5118864315095717e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,2.064136418936357,2.2517628865454413,0.0,0.1861519937378131,2.7363451710887157,140.8202733530892,0.9204226834798687,0.06283418852555904,0.016743127994572112,0.9999999999999998,False,False,reference
2.5118864315095717e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,2.0827157982686004,2.2703422658776846,0.0,0.1675726144055698,3.3760668215838026,95.25522852955388,0.76815897228541,0.05243965250801732,0.17940137520657265,1.0,False,False,reference
3.1622776601683794e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,2.0444810885835687,2.232107556192653,0.0,0.18634209433846527,3.030418861683632,160.33915922664312,0.9219205862417073,0.06293644535410056,0.01514296840419213,1.0,False,False,reference
3.1622776601683794e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,2.0608765613388162,2.2485030289479004,0.0,0.16994662158321772,3.6813039392505424,111.6366790037541,0.7797579915727307,0.053231478891365085,0.16701052953590415,1.0,False,False,reference
3.9810717055349854e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,2.025526136712273,2.2131526043213574,0.0,0.1865078224432164,3.35669344067538,182.50312182313098,0.923279574806091,0.06302921897342917,0.01369120622047961,0.9999999999999998,False,False,reference
3.9810717055349854e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,2.0399805016751125,2.2276069692841967,0.0,0.17205345748037715,4.0182585396274035,130.5857878136754,0.7908334677419622,0.053987564731184615,0.1551789675268533,1.0000000000000002,False,False,reference
5.011872336272714e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,2.007244990372651,2.194871457981735,0.0,0.18665227405872375,3.7186986547641583,207.6682989229873,0.9245117656964033,0.06311333653820779,0.012374897765388993,1.0,False,False,reference
5.011872336272714e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,2.019976326235097,2.207602793844181,0.0,0.17392093819627785,4.390447612121442,152.46705195285233,0.8013754851602094,0.054707233120270295,0.14391728171952037,1.0,False,False,reference
6.309573444801943e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,1.9896122792224638,2.1772387468315477,0.0,0.18677815791243346,4.1203508435837755,236.23878654630064,0.9256283569234008,0.06318956249930416,0.011182080577295054,1.0,False,False,reference
6.309573444801943e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,2.000816118919905,2.188442586528989,0.0,0.17557431821499225,4.801779044193031,177.69287494203877,0.8113783893604029,0.055390098047003504,0.13323151259259372,1.0,False,False,reference
7.943282347242789e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,1.9726037600097428,2.1602302276188268,0.0,0.18688784265444203,4.565995305042365,268.67309529684013,0.9266396721821645,0.06325860162096908,0.010101726196866433,1.0,False,False,reference
7.943282347242789e+21,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,1.9824551196433953,2.1700815872524792,0.0,0.17703648302078956,5.25659390165481,206.72985092080967,0.8208406747753652,0.056036056731331586,0.12312326849330324,0.9999999999999999,False,False,reference
1e+22,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,1.9561962475367165,2.1438227151458005,0.0,0.1869833985614704,5.0604533022807905,305.49147563309253,0.9275552080116687,0.06332110220026327,0.009123689788067898,1.0,False,True,reference
1e+22,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,1.964851514573988,2.152477982183072,0.0,0.1783281315241989,5.759713267292881,240.10593189568485,0.8297647928971781,0.05664527652844737,0.11358993057437448,0.9999999999999998,False,False,reference
1.2589254117941714e+22,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,1.9403675514824557,2.1279940190915396,0.0,0.18706663433134652,5.609074220695901,347.28422906575895,0.9283836825872945,0.06337765939795932,0.008238658014746004,0.9999999999999998,False,True,reference
1.2589254117941714e+22,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,1.9479662371181663,2.1355927047272503,0.0,0.17946794869563587,6.316490155626111,278.41860025891185,0.8381568905685792,0.05721817706281501,0.10462493236860576,1.0,False,False,reference
1.584893192461111e+22,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,1.925096418515244,2.112722886124328,0.0,0.18713912950400302,6.21779343920903,394.7211380278386,0.9291330850637768,0.0634288186070205,0.007438096329202605,0.9999999999999999,False,True,reference
1.584893192461111e+22,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,1.9317627792985983,2.1193892469076823,0.0,0.18047276872064866,6.93286707984081,322.34418311287845,0.8460264904076639,0.057755408411829856,0.09621810118050615,0.9999999999999999,False,True,reference
1.995262314968883e+22,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,1.910362479176792,2.097988946785876,0.0,0.1872022629950585,6.893196541777782,448.5621650307397,0.9298107246045405,0.06347507879966997,0.0067141965957895405,1.0,False,True,reference
1.995262314968883e+22,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,1.9162070132447064,2.1038334808537904,0.0,0.18135772892714397,7.615439910456286,372.648461344791,0.8533861268680872,0.058257826260861435,0.0883560468710512,1.0,False,True,reference
2.511886431509572e+22,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,1.8961461990685666,2.0837726666776506,0.0,0.18725723818100293,7.64259056378969,509.66959198914367,0.9304232784232692,0.0635168958070285,0.006059825769702198,1.0,False,True,reference
2.511886431509572e+22,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,1.901267022558726,2.08889349016781,0.0,0.18213641469084352,8.371528734708473,430.1987452067383,0.8602509521028117,0.05872646499688528,0.08102258290030293,1.0,False,True,reference
3.1622776601683792e+22,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_A,0.2214279307297116,0.4992687905775103,1.0,0.4992687905775103,map_saturation,1.8824288339155444,2.0700553015246284,0.0,0.1873051049310177,8.474083044049278,579.0217936007431,0.9309768383259164,0.06355468549638257,0.0054684761777007845,0.9999999999999999,False,True,reference
3.1622776601683792e+22,2048,quality_score_soft_proxy_0_1,power,unrestricted,1.0,Q_B,0.4816880916292793,1.0,1.0,1.0,quality_upper,1.8869129433467016,2.0745394109557855,0.0,0.18282099549986053,9.209256501751332,495.97760980437425,0.8666383256625501,0.05916250969856344,0.07419916463888637,1.0,False,True,reference
