task,branch,axis,fold,n_calibration_groups,n_calibration_rows,repetition,calibration_groups,model,intercept,slope,n,mae,rmse,r2,signed_error,spearman
A60M,full_mixture,none,0,8,8,3,recipe_9089b9a66c8f9f6a;recipe_74f373de445b93cb;recipe_0e58afdc3750df9c;recipe_37718df81fb70b24;recipe_7858b7d42bf324bb;recipe_e8122f3abbec5d60;recipe_4e114cea122bca5d;recipe_6686f7c643ede2f7,raw,5.344656776171178,1.0,52,1.4802373065667862,1.491160610212873,-55.72977493554276,1.4802373065667862,0.5462306838555451
A60M,full_mixture,none,0,8,8,3,recipe_9089b9a66c8f9f6a;recipe_74f373de445b93cb;recipe_0e58afdc3750df9c;recipe_37718df81fb70b24;recipe_7858b7d42bf324bb;recipe_e8122f3abbec5d60;recipe_4e114cea122bca5d;recipe_6686f7c643ede2f7,offset,3.8089944197569707,1.0,52,0.14612801716624405,0.18849248751322337,0.09353653174271714,-0.05542504984742079,0.5462306838555451
A60M,full_mixture,none,0,8,8,3,recipe_9089b9a66c8f9f6a;recipe_74f373de445b93cb;recipe_0e58afdc3750df9c;recipe_37718df81fb70b24;recipe_7858b7d42bf324bb;recipe_e8122f3abbec5d60;recipe_4e114cea122bca5d;recipe_6686f7c643ede2f7,affine,3.8141818030985,1.19759040557538,52,0.15688872183979516,0.202821434359312,-0.04951805441385071,-0.053432338087143684,0.5462306838555451
A60M,full_mixture,none,0,8,8,3,recipe_9089b9a66c8f9f6a;recipe_74f373de445b93cb;recipe_0e58afdc3750df9c;recipe_37718df81fb70b24;recipe_7858b7d42bf324bb;recipe_e8122f3abbec5d60;recipe_4e114cea122bca5d;recipe_6686f7c643ede2f7,mean,3.782741205050395,0.0,52,0.16914103352106538,0.2085358895271865,-0.10949112407440009,-0.06551011321107324,
A60M,full_mixture,none,0,8,8,4,recipe_bd49348e8a9d1578;recipe_d8e0495b53afe01d;recipe_780f49ef9dd5c4ff;recipe_b765201f622b0e6f;recipe_7858b7d42bf324bb;recipe_53da732e428e4812;recipe_3ca39a7cf8c830e3;recipe_1dec5aad5661f716,raw,5.344656776171178,1.0,52,1.4802373065667862,1.491160610212873,-55.72977493554276,1.4802373065667862,0.5462306838555451
A60M,full_mixture,none,0,8,8,4,recipe_bd49348e8a9d1578;recipe_d8e0495b53afe01d;recipe_780f49ef9dd5c4ff;recipe_b765201f622b0e6f;recipe_7858b7d42bf324bb;recipe_53da732e428e4812;recipe_3ca39a7cf8c830e3;recipe_1dec5aad5661f716,offset,3.7263802064617852,1.0,52,0.1744963324903443,0.22696325664584407,-0.3142358910419254,-0.13803926314260626,0.5462306838555451
A60M,full_mixture,none,0,8,8,4,recipe_bd49348e8a9d1578;recipe_d8e0495b53afe01d;recipe_780f49ef9dd5c4ff;recipe_b765201f622b0e6f;recipe_7858b7d42bf324bb;recipe_53da732e428e4812;recipe_3ca39a7cf8c830e3;recipe_1dec5aad5661f716,affine,3.7268622888681318,1.2381626525711968,52,0.18738698377864574,0.24447037219937817,-0.524806315054315,-0.1414078305472629,0.5462306838555451
A60M,full_mixture,none,0,8,8,4,recipe_bd49348e8a9d1578;recipe_d8e0495b53afe01d;recipe_780f49ef9dd5c4ff;recipe_b765201f622b0e6f;recipe_7858b7d42bf324bb;recipe_53da732e428e4812;recipe_3ca39a7cf8c830e3;recipe_1dec5aad5661f716,mean,3.7243560334810843,0.0,52,0.19184297958069305,0.2335501742212575,-0.3916262292128516,-0.1238952847803839,
A60M,full_mixture,none,0,16,16,0,recipe_46767a8ac3fd9de7;recipe_341b64aeec5f8d7e;recipe_4f0ac4e753550cf6;recipe_543f319baac305ec;recipe_3435e85c813ee2c9;recipe_6140e8d133fcf2fe;recipe_2b34b0d0f5fff0b3;recipe_7761cf540247678f;recipe_e899388d485580c4;recipe_1c295c62ee3cdd40;recipe_6f1a7eb3dc0f7cc7;recipe_1dec5aad5661f716;recipe_ab0bb472b6d366d8;recipe_327a4e6ebe407ee7;recipe_7204080363273ca8;recipe_89e7a80aab3ec0c6,raw,5.344656776171178,1.0,52,1.4802373065667862,1.491160610212873,-55.72977493554276,1.4802373065667862,0.5462306838555451
A60M,full_mixture,none,0,16,16,0,recipe_46767a8ac3fd9de7;recipe_341b64aeec5f8d7e;recipe_4f0ac4e753550cf6;recipe_543f319baac305ec;recipe_3435e85c813ee2c9;recipe_6140e8d133fcf2fe;recipe_2b34b0d0f5fff0b3;recipe_7761cf540247678f;recipe_e899388d485580c4;recipe_1c295c62ee3cdd40;recipe_6f1a7eb3dc0f7cc7;recipe_1dec5aad5661f716;recipe_ab0bb472b6d366d8;recipe_327a4e6ebe407ee7;recipe_7204080363273ca8;recipe_89e7a80aab3ec0c6,offset,3.781176188258765,1.0,52,0.15339336655942926,0.1984613957109058,-0.004880218523990232,-0.08324328134562663,0.5462306838555451
A60M,full_mixture,none,0,16,16,0,recipe_46767a8ac3fd9de7;recipe_341b64aeec5f8d7e;recipe_4f0ac4e753550cf6;recipe_543f319baac305ec;recipe_3435e85c813ee2c9;recipe_6140e8d133fcf2fe;recipe_2b34b0d0f5fff0b3;recipe_7761cf540247678f;recipe_e899388d485580c4;recipe_1c295c62ee3cdd40;recipe_6f1a7eb3dc0f7cc7;recipe_1dec5aad5661f716;recipe_ab0bb472b6d366d8;recipe_327a4e6ebe407ee7;recipe_7204080363273ca8;recipe_89e7a80aab3ec0c6,affine,3.772431842629373,0.7635135926758035,52,0.14832462261226093,0.19069339017430617,0.07224459318699405,-0.08816407895085664,0.5462306838555451
A60M,full_mixture,none,0,16,16,0,recipe_46767a8ac3fd9de7;recipe_341b64aeec5f8d7e;recipe_4f0ac4e753550cf6;recipe_543f319baac305ec;recipe_3435e85c813ee2c9;recipe_6140e8d133fcf2fe;recipe_2b34b0d0f5fff0b3;recipe_7761cf540247678f;recipe_e899388d485580c4;recipe_1c295c62ee3cdd40;recipe_6f1a7eb3dc0f7cc7;recipe_1dec5aad5661f716;recipe_ab0bb472b6d366d8;recipe_327a4e6ebe407ee7;recipe_7204080363273ca8;recipe_89e7a80aab3ec0c6,mean,3.744200085791258,0.0,52,0.18292745932407634,0.22365665933867712,-0.27622098648179194,-0.1040512324702104,
A60M,full_mixture,none,0,16,16,1,recipe_493225dd5daacc38;recipe_e29ac2756a060099;recipe_c55869cd02eff3ba;recipe_3411e3dd350e0e48;recipe_c3be314e7c7d02bf;recipe_2a41ecf36c41187b;recipe_1dec5aad5661f716;recipe_18dc26a35a965eec;recipe_75bbe60913774a89;recipe_860d286c749a8162;recipe_8a6289ab96f3cad3;recipe_ecab5d73fa78b64e;recipe_ba68ee1820ab69bd;recipe_d170f657a5d4593a;recipe_737387f8d0d5b4dc;recipe_f0e4277658461dc9,raw,5.344656776171178,1.0,52,1.4802373065667862,1.491160610212873,-55.72977493554276,1.4802373065667862,0.5462306838555451
A60M,full_mixture,none,0,16,16,1,recipe_493225dd5daacc38;recipe_e29ac2756a060099;recipe_c55869cd02eff3ba;recipe_3411e3dd350e0e48;recipe_c3be314e7c7d02bf;recipe_2a41ecf36c41187b;recipe_1dec5aad5661f716;recipe_18dc26a35a965eec;recipe_75bbe60913774a89;recipe_860d286c749a8162;recipe_8a6289ab96f3cad3;recipe_ecab5d73fa78b64e;recipe_ba68ee1820ab69bd;recipe_d170f657a5d4593a;recipe_737387f8d0d5b4dc;recipe_f0e4277658461dc9,offset,3.8165530975201976,1.0,52,0.14481622928432658,0.1864099548705382,0.11345575052603207,-0.04786637208419397,0.5462306838555451
A60M,full_mixture,none,0,16,16,1,recipe_493225dd5daacc38;recipe_e29ac2756a060099;recipe_c55869cd02eff3ba;recipe_3411e3dd350e0e48;recipe_c3be314e7c7d02bf;recipe_2a41ecf36c41187b;recipe_1dec5aad5661f716;recipe_18dc26a35a965eec;recipe_75bbe60913774a89;recipe_860d286c749a8162;recipe_8a6289ab96f3cad3;recipe_ecab5d73fa78b64e;recipe_ba68ee1820ab69bd;recipe_d170f657a5d4593a;recipe_737387f8d0d5b4dc;recipe_f0e4277658461dc9,affine,3.8054426900633955,0.10691503487784602,52,0.15473862687296824,0.19383366147986555,0.04143710551656887,-0.04453724666281164,0.5462306838555451
A60M,full_mixture,none,0,16,16,1,recipe_493225dd5daacc38;recipe_e29ac2756a060099;recipe_c55869cd02eff3ba;recipe_3411e3dd350e0e48;recipe_c3be314e7c7d02bf;recipe_2a41ecf36c41187b;recipe_1dec5aad5661f716;recipe_18dc26a35a965eec;recipe_75bbe60913774a89;recipe_860d286c749a8162;recipe_8a6289ab96f3cad3;recipe_ecab5d73fa78b64e;recipe_ba68ee1820ab69bd;recipe_d170f657a5d4593a;recipe_737387f8d0d5b4dc;recipe_f0e4277658461dc9,mean,3.8041126154936276,0.0,52,0.16303306474135482,0.2028395113630357,-0.049705144967757686,-0.044138702767840696,
A60M,full_mixture,none,0,16,16,2,recipe_a5559a91a6719c2d;recipe_5af8e50e7df4a937;recipe_d94ef86b5425bd0f;recipe_062f181540a25e8e;recipe_8155e512d1c6e790;recipe_40164114463a36a6;recipe_0dd5d82d7dccafcd;recipe_e1e3e0563b44525c;recipe_01b342c89ba0c5e6;recipe_dfa241e71a8ef275;recipe_7858b7d42bf324bb;recipe_77b4415ef08b1451;recipe_5aea9cc510a3f225;recipe_6c4759b2c43a9ee6;recipe_b4c8df2030dbb611;recipe_1dec5aad5661f716,raw,5.344656776171178,1.0,52,1.4802373065667862,1.491160610212873,-55.72977493554276,1.4802373065667862,0.5462306838555451
A60M,full_mixture,none,0,16,16,2,recipe_a5559a91a6719c2d;recipe_5af8e50e7df4a937;recipe_d94ef86b5425bd0f;recipe_062f181540a25e8e;recipe_8155e512d1c6e790;recipe_40164114463a36a6;recipe_0dd5d82d7dccafcd;recipe_e1e3e0563b44525c;recipe_01b342c89ba0c5e6;recipe_dfa241e71a8ef275;recipe_7858b7d42bf324bb;recipe_77b4415ef08b1451;recipe_5aea9cc510a3f225;recipe_6c4759b2c43a9ee6;recipe_b4c8df2030dbb611;recipe_1dec5aad5661f716,offset,3.791181447056805,1.0,52,0.1503148253908016,0.19447696430429595,0.035063914321281864,-0.0732380225475867,0.5462306838555451
A60M,full_mixture,none,0,16,16,2,recipe_a5559a91a6719c2d;recipe_5af8e50e7df4a937;recipe_d94ef86b5425bd0f;recipe_062f181540a25e8e;recipe_8155e512d1c6e790;recipe_40164114463a36a6;recipe_0dd5d82d7dccafcd;recipe_e1e3e0563b44525c;recipe_01b342c89ba0c5e6;recipe_dfa241e71a8ef275;recipe_7858b7d42bf324bb;recipe_77b4415ef08b1451;recipe_5aea9cc510a3f225;recipe_6c4759b2c43a9ee6;recipe_b4c8df2030dbb611;recipe_1dec5aad5661f716,affine,3.781002658607881,0.7432708483722976,52,0.14506138256425904,0.1862802965416009,0.1146886017408254,-0.07926597521885342,0.5462306838555451
A60M,full_mixture,none,0,16,16,2,recipe_a5559a91a6719c2d;recipe_5af8e50e7df4a937;recipe_d94ef86b5425bd0f;recipe_062f181540a25e8e;recipe_8155e512d1c6e790;recipe_40164114463a36a6;recipe_0dd5d82d7dccafcd;recipe_e1e3e0563b44525c;recipe_01b342c89ba0c5e6;recipe_dfa241e71a8ef275;recipe_7858b7d42bf324bb;recipe_77b4415ef08b1451;recipe_5aea9cc510a3f225;recipe_6c4759b2c43a9ee6;recipe_b4c8df2030dbb611;recipe_1dec5aad5661f716,mean,3.7515334819371886,0.0,52,0.17982486864695174,0.22034060486260232,-0.23865764960616143,-0.09671783632427965,
A60M,full_mixture,none,0,16,16,3,recipe_0dd5d82d7dccafcd;recipe_89e7a80aab3ec0c6;recipe_f8dce7471bb0ebe0;recipe_3fa863ac87cdccb2;recipe_b674e8dfd99de6d7;recipe_745d9da6d784ae2b;recipe_17924f1bcc859b86;recipe_df3ceb5754527ff0;recipe_6140e8d133fcf2fe;recipe_8d7d22d0ebaa76a6;recipe_7315ec39e8ffe5e2;recipe_75bbe60913774a89;recipe_3435e85c813ee2c9;recipe_4c5d34fc86dc7826;recipe_0e58afdc3750df9c;recipe_dd64a66512087829,raw,5.344656776171178,1.0,52,1.4802373065667862,1.491160610212873,-55.72977493554276,1.4802373065667862,0.5462306838555451
A60M,full_mixture,none,0,16,16,3,recipe_0dd5d82d7dccafcd;recipe_89e7a80aab3ec0c6;recipe_f8dce7471bb0ebe0;recipe_3fa863ac87cdccb2;recipe_b674e8dfd99de6d7;recipe_745d9da6d784ae2b;recipe_17924f1bcc859b86;recipe_df3ceb5754527ff0;recipe_6140e8d133fcf2fe;recipe_8d7d22d0ebaa76a6;recipe_7315ec39e8ffe5e2;recipe_75bbe60913774a89;recipe_3435e85c813ee2c9;recipe_4c5d34fc86dc7826;recipe_0e58afdc3750df9c;recipe_dd64a66512087829,offset,3.8079702304319945,1.0,52,0.1463249766518164,0.1887961819038618,0.09061323604286387,-0.05644923917239707,0.5462306838555451
A60M,full_mixture,none,0,16,16,3,recipe_0dd5d82d7dccafcd;recipe_89e7a80aab3ec0c6;recipe_f8dce7471bb0ebe0;recipe_3fa863ac87cdccb2;recipe_b674e8dfd99de6d7;recipe_745d9da6d784ae2b;recipe_17924f1bcc859b86;recipe_df3ceb5754527ff0;recipe_6140e8d133fcf2fe;recipe_8d7d22d0ebaa76a6;recipe_7315ec39e8ffe5e2;recipe_75bbe60913774a89;recipe_3435e85c813ee2c9;recipe_4c5d34fc86dc7826;recipe_0e58afdc3750df9c;recipe_dd64a66512087829,affine,3.8107142610243834,0.6374925000199291,52,0.1359272064679836,0.17378481149441904,0.22947657078138417,-0.04784413245738558,0.5462306838555451
A60M,full_mixture,none,0,16,16,3,recipe_0dd5d82d7dccafcd;recipe_89e7a80aab3ec0c6;recipe_f8dce7471bb0ebe0;recipe_3fa863ac87cdccb2;recipe_b674e8dfd99de6d7;recipe_745d9da6d784ae2b;recipe_17924f1bcc859b86;recipe_df3ceb5754527ff0;recipe_6140e8d133fcf2fe;recipe_8d7d22d0ebaa76a6;recipe_7315ec39e8ffe5e2;recipe_75bbe60913774a89;recipe_3435e85c813ee2c9;recipe_4c5d34fc86dc7826;recipe_0e58afdc3750df9c;recipe_dd64a66512087829,mean,3.81553981338556,0.0,52,0.16052817070537065,0.20066311280156568,-0.0273000386977984,-0.03271150487590822,
A60M,full_mixture,none,0,16,16,4,recipe_793cb1aedf455a84;recipe_57805eb8772289a7;recipe_7761cf540247678f;recipe_1c603f8ceecce352;recipe_37d503c8b1436638;recipe_7858b7d42bf324bb;recipe_f0fe1db56afc34ba;recipe_75064a5557e05fbe;recipe_97f4974b914dbfc6;recipe_50122e1cd8abb7f6;recipe_3e05df3725f4e740;recipe_ae8b8f86427b2600;recipe_b4c8df2030dbb611;recipe_01b342c89ba0c5e6;recipe_46767a8ac3fd9de7;recipe_d0e68a40285aab41,raw,5.344656776171178,1.0,52,1.4802373065667862,1.491160610212873,-55.72977493554276,1.4802373065667862,0.5462306838555451
A60M,full_mixture,none,0,16,16,4,recipe_793cb1aedf455a84;recipe_57805eb8772289a7;recipe_7761cf540247678f;recipe_1c603f8ceecce352;recipe_37d503c8b1436638;recipe_7858b7d42bf324bb;recipe_f0fe1db56afc34ba;recipe_75064a5557e05fbe;recipe_97f4974b914dbfc6;recipe_50122e1cd8abb7f6;recipe_3e05df3725f4e740;recipe_ae8b8f86427b2600;recipe_b4c8df2030dbb611;recipe_01b342c89ba0c5e6;recipe_46767a8ac3fd9de7;recipe_d0e68a40285aab41,offset,3.8339430348366155,1.0,52,0.1426938072677485,0.18271916914896502,0.14821411703878684,-0.030476434767776055,0.5462306838555451
A60M,full_mixture,none,0,16,16,4,recipe_793cb1aedf455a84;recipe_57805eb8772289a7;recipe_7761cf540247678f;recipe_1c603f8ceecce352;recipe_37d503c8b1436638;recipe_7858b7d42bf324bb;recipe_f0fe1db56afc34ba;recipe_75064a5557e05fbe;recipe_97f4974b914dbfc6;recipe_50122e1cd8abb7f6;recipe_3e05df3725f4e740;recipe_ae8b8f86427b2600;recipe_b4c8df2030dbb611;recipe_01b342c89ba0c5e6;recipe_46767a8ac3fd9de7;recipe_d0e68a40285aab41,affine,3.832172694918183,0.5948583106180453,52,0.13231238209016893,0.16899743624336963,0.27134416507318004,-0.025696382536953558,0.5462306838555451
A60M,full_mixture,none,0,16,16,4,recipe_793cb1aedf455a84;recipe_57805eb8772289a7;recipe_7761cf540247678f;recipe_1c603f8ceecce352;recipe_37d503c8b1436638;recipe_7858b7d42bf324bb;recipe_f0fe1db56afc34ba;recipe_75064a5557e05fbe;recipe_97f4974b914dbfc6;recipe_50122e1cd8abb7f6;recipe_3e05df3725f4e740;recipe_ae8b8f86427b2600;recipe_b4c8df2030dbb611;recipe_01b342c89ba0c5e6;recipe_46767a8ac3fd9de7;recipe_d0e68a40285aab41,mean,3.8295733538957744,0.0,52,0.15893047377908018,0.19885801125630675,-0.008900641308108526,-0.018677964365693894,
A60M,full_mixture,none,0,32,32,0,recipe_793cb1aedf455a84;recipe_4291c64a15f7cf6b;recipe_e87f284d1a36cb2b;recipe_6a3311eeec56f800;recipe_3435e85c813ee2c9;recipe_6f1a7eb3dc0f7cc7;recipe_4e114cea122bca5d;recipe_906be457f288fcf2;recipe_959f4fdc06d0c0a4;recipe_e8122f3abbec5d60;recipe_327a4e6ebe407ee7;recipe_2efb8800bab359b2;recipe_b322a203701417ac;recipe_39b078c61577183e;recipe_62fb82279ffde5e1;recipe_711a43aaefa42f49;recipe_0dd5d82d7dccafcd;recipe_63e88597d8037f7d;recipe_18dc26a35a965eec;recipe_1c295c62ee3cdd40;recipe_1609710dfafd8f5b;recipe_d8e0495b53afe01d;recipe_2e9f3ebd9fb5c39a;recipe_41d79469c6d1ff85;recipe_6686f7c643ede2f7;recipe_5aea9cc510a3f225;recipe_2a41ecf36c41187b;recipe_459f5dba618897e3;recipe_e50104c016bf2f2d;recipe_4a66850e696a7f35;recipe_2ef824bc70764cba;recipe_02d9b4aba5ace5e3,raw,5.344656776171178,1.0,52,1.4802373065667862,1.491160610212873,-55.72977493554276,1.4802373065667862,0.5462306838555451
A60M,full_mixture,none,0,32,32,0,recipe_793cb1aedf455a84;recipe_4291c64a15f7cf6b;recipe_e87f284d1a36cb2b;recipe_6a3311eeec56f800;recipe_3435e85c813ee2c9;recipe_6f1a7eb3dc0f7cc7;recipe_4e114cea122bca5d;recipe_906be457f288fcf2;recipe_959f4fdc06d0c0a4;recipe_e8122f3abbec5d60;recipe_327a4e6ebe407ee7;recipe_2efb8800bab359b2;recipe_b322a203701417ac;recipe_39b078c61577183e;recipe_62fb82279ffde5e1;recipe_711a43aaefa42f49;recipe_0dd5d82d7dccafcd;recipe_63e88597d8037f7d;recipe_18dc26a35a965eec;recipe_1c295c62ee3cdd40;recipe_1609710dfafd8f5b;recipe_d8e0495b53afe01d;recipe_2e9f3ebd9fb5c39a;recipe_41d79469c6d1ff85;recipe_6686f7c643ede2f7;recipe_5aea9cc510a3f225;recipe_2a41ecf36c41187b;recipe_459f5dba618897e3;recipe_e50104c016bf2f2d;recipe_4a66850e696a7f35;recipe_2ef824bc70764cba;recipe_02d9b4aba5ace5e3,offset,3.76653301259214,1.0,52,0.15789895907223686,0.2050347291673899,-0.0725488271345558,-0.09788645701225142,0.5462306838555451
A60M,full_mixture,none,0,32,32,0,recipe_793cb1aedf455a84;recipe_4291c64a15f7cf6b;recipe_e87f284d1a36cb2b;recipe_6a3311eeec56f800;recipe_3435e85c813ee2c9;recipe_6f1a7eb3dc0f7cc7;recipe_4e114cea122bca5d;recipe_906be457f288fcf2;recipe_959f4fdc06d0c0a4;recipe_e8122f3abbec5d60;recipe_327a4e6ebe407ee7;recipe_2efb8800bab359b2;recipe_b322a203701417ac;recipe_39b078c61577183e;recipe_62fb82279ffde5e1;recipe_711a43aaefa42f49;recipe_0dd5d82d7dccafcd;recipe_63e88597d8037f7d;recipe_18dc26a35a965eec;recipe_1c295c62ee3cdd40;recipe_1609710dfafd8f5b;recipe_d8e0495b53afe01d;recipe_2e9f3ebd9fb5c39a;recipe_41d79469c6d1ff85;recipe_6686f7c643ede2f7;recipe_5aea9cc510a3f225;recipe_2a41ecf36c41187b;recipe_459f5dba618897e3;recipe_e50104c016bf2f2d;recipe_4a66850e696a7f35;recipe_2ef824bc70764cba;recipe_02d9b4aba5ace5e3,affine,3.7622046794348005,0.5419783313914607,52,0.15279406071114515,0.19242184495323839,0.05534992530088467,-0.09480942651318988,0.5462306838555451
A60M,full_mixture,none,0,32,32,0,recipe_793cb1aedf455a84;recipe_4291c64a15f7cf6b;recipe_e87f284d1a36cb2b;recipe_6a3311eeec56f800;recipe_3435e85c813ee2c9;recipe_6f1a7eb3dc0f7cc7;recipe_4e114cea122bca5d;recipe_906be457f288fcf2;recipe_959f4fdc06d0c0a4;recipe_e8122f3abbec5d60;recipe_327a4e6ebe407ee7;recipe_2efb8800bab359b2;recipe_b322a203701417ac;recipe_39b078c61577183e;recipe_62fb82279ffde5e1;recipe_711a43aaefa42f49;recipe_0dd5d82d7dccafcd;recipe_63e88597d8037f7d;recipe_18dc26a35a965eec;recipe_1c295c62ee3cdd40;recipe_1609710dfafd8f5b;recipe_d8e0495b53afe01d;recipe_2e9f3ebd9fb5c39a;recipe_41d79469c6d1ff85;recipe_6686f7c643ede2f7;recipe_5aea9cc510a3f225;recipe_2a41ecf36c41187b;recipe_459f5dba618897e3;recipe_e50104c016bf2f2d;recipe_4a66850e696a7f35;recipe_2ef824bc70764cba;recipe_02d9b4aba5ace5e3,mean,3.757082950610381,0.0,52,0.1775245246802561,0.217961724961359,-0.21205600355005294,-0.09116836765108714,
A60M,full_mixture,none,0,32,32,1,recipe_e899388d485580c4;recipe_b765201f622b0e6f;recipe_7cc9f7e72531539e;recipe_7fa55a6ec7d18a06;recipe_37d503c8b1436638;recipe_1c295c62ee3cdd40;recipe_4c5d34fc86dc7826;recipe_1609710dfafd8f5b;recipe_d5904db990357d3b;recipe_d908245c0c1b74cb;recipe_d170f657a5d4593a;recipe_43265588c086652c;recipe_711a43aaefa42f49;recipe_37718df81fb70b24;recipe_ad629855a8ecfce9;recipe_74f373de445b93cb;recipe_404fef641978af09;recipe_aa784f3f22c22597;recipe_6a3311eeec56f800;recipe_5b7d17132c806e00;recipe_c3be314e7c7d02bf;recipe_25361914aca83b35;recipe_793cb1aedf455a84;recipe_2ef824bc70764cba;recipe_cab36e083c84ddc3;recipe_e87f284d1a36cb2b;recipe_d94ef86b5425bd0f;recipe_745d9da6d784ae2b;recipe_a827ecd9f29dfd26;recipe_f5d023351bd034ec;recipe_277acf188b077069;recipe_dfe35ab7226d844e,raw,5.344656776171178,1.0,52,1.4802373065667862,1.491160610212873,-55.72977493554276,1.4802373065667862,0.5462306838555451
A60M,full_mixture,none,0,32,32,1,recipe_e899388d485580c4;recipe_b765201f622b0e6f;recipe_7cc9f7e72531539e;recipe_7fa55a6ec7d18a06;recipe_37d503c8b1436638;recipe_1c295c62ee3cdd40;recipe_4c5d34fc86dc7826;recipe_1609710dfafd8f5b;recipe_d5904db990357d3b;recipe_d908245c0c1b74cb;recipe_d170f657a5d4593a;recipe_43265588c086652c;recipe_711a43aaefa42f49;recipe_37718df81fb70b24;recipe_ad629855a8ecfce9;recipe_74f373de445b93cb;recipe_404fef641978af09;recipe_aa784f3f22c22597;recipe_6a3311eeec56f800;recipe_5b7d17132c806e00;recipe_c3be314e7c7d02bf;recipe_25361914aca83b35;recipe_793cb1aedf455a84;recipe_2ef824bc70764cba;recipe_cab36e083c84ddc3;recipe_e87f284d1a36cb2b;recipe_d94ef86b5425bd0f;recipe_745d9da6d784ae2b;recipe_a827ecd9f29dfd26;recipe_f5d023351bd034ec;recipe_277acf188b077069;recipe_dfe35ab7226d844e,offset,3.8348260236189127,1.0,52,0.1425919239467142,0.18257396786954333,0.14956735499491902,-0.029593445985478837,0.5462306838555451
A60M,full_mixture,none,0,32,32,1,recipe_e899388d485580c4;recipe_b765201f622b0e6f;recipe_7cc9f7e72531539e;recipe_7fa55a6ec7d18a06;recipe_37d503c8b1436638;recipe_1c295c62ee3cdd40;recipe_4c5d34fc86dc7826;recipe_1609710dfafd8f5b;recipe_d5904db990357d3b;recipe_d908245c0c1b74cb;recipe_d170f657a5d4593a;recipe_43265588c086652c;recipe_711a43aaefa42f49;recipe_37718df81fb70b24;recipe_ad629855a8ecfce9;recipe_74f373de445b93cb;recipe_404fef641978af09;recipe_aa784f3f22c22597;recipe_6a3311eeec56f800;recipe_5b7d17132c806e00;recipe_c3be314e7c7d02bf;recipe_25361914aca83b35;recipe_793cb1aedf455a84;recipe_2ef824bc70764cba;recipe_cab36e083c84ddc3;recipe_e87f284d1a36cb2b;recipe_d94ef86b5425bd0f;recipe_745d9da6d784ae2b;recipe_a827ecd9f29dfd26;recipe_f5d023351bd034ec;recipe_277acf188b077069;recipe_dfe35ab7226d844e,affine,3.834411805675412,0.9420496753676906,52,0.13995057645963882,0.17900356997166847,0.18250406952921172,-0.02907071430995286,0.5462306838555451
A60M,full_mixture,none,0,32,32,1,recipe_e899388d485580c4;recipe_b765201f622b0e6f;recipe_7cc9f7e72531539e;recipe_7fa55a6ec7d18a06;recipe_37d503c8b1436638;recipe_1c295c62ee3cdd40;recipe_4c5d34fc86dc7826;recipe_1609710dfafd8f5b;recipe_d5904db990357d3b;recipe_d908245c0c1b74cb;recipe_d170f657a5d4593a;recipe_43265588c086652c;recipe_711a43aaefa42f49;recipe_37718df81fb70b24;recipe_ad629855a8ecfce9;recipe_74f373de445b93cb;recipe_404fef641978af09;recipe_aa784f3f22c22597;recipe_6a3311eeec56f800;recipe_5b7d17132c806e00;recipe_c3be314e7c7d02bf;recipe_25361914aca83b35;recipe_793cb1aedf455a84;recipe_2ef824bc70764cba;recipe_cab36e083c84ddc3;recipe_e87f284d1a36cb2b;recipe_d94ef86b5425bd0f;recipe_745d9da6d784ae2b;recipe_a827ecd9f29dfd26;recipe_f5d023351bd034ec;recipe_277acf188b077069;recipe_dfe35ab7226d844e,mean,3.8276782130392695,0.0,52,0.15912758612994263,0.19904495709876943,-0.010798462119183005,-0.020573105222198778,
A60M,full_mixture,none,0,32,32,2,recipe_fe95235ae804a895;recipe_d0e68a40285aab41;recipe_01b342c89ba0c5e6;recipe_780f49ef9dd5c4ff;recipe_c631f5434b10ecb9;recipe_062f181540a25e8e;recipe_eca95f3d49490377;recipe_c6ba1b21729459c5;recipe_904ec137271a8264;recipe_543f319baac305ec;recipe_2a75bde6f4a351a4;recipe_9411bbad2c4524d5;recipe_1dec5aad5661f716;recipe_ad695d832c941883;recipe_3e05df3725f4e740;recipe_0dd5d82d7dccafcd;recipe_17924f1bcc859b86;recipe_1c295c62ee3cdd40;recipe_cdd3821907d46ae7;recipe_a518cdafb18aa63f;recipe_3d1fac4c1c260094;recipe_605fb01830d724c3;recipe_3411e3dd350e0e48;recipe_d170f657a5d4593a;recipe_0ce8a9b086db3ca1;recipe_55340bbe3169134f;recipe_e1e3e0563b44525c;recipe_ddf2e7a1501d88c1;recipe_9723711998f4be0c;recipe_7204080363273ca8;recipe_bd49348e8a9d1578;recipe_745d9da6d784ae2b,raw,5.344656776171178,1.0,52,1.4802373065667862,1.491160610212873,-55.72977493554276,1.4802373065667862,0.5462306838555451
